PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,PCA_39,PCA_40,PCA_41,PCA_42,PCA_43,PCA_44,PCA_45,PCA_46,PCA_47,PCA_48,SalePrice
2.0703622168298077,-1.6322761655863771,-2.8136941816248053,2.538927640093499,0.2127681147962942,-0.21288090144989194,-0.7740931574821631,-0.6082440507149421,-0.48370098278957446,0.8057440897491257,-0.937322101623344,-0.6057192340025364,0.22115837041702546,-0.4256906005718682,-0.16765483826109145,-0.2638319245255637,-0.02653360080692031,0.421726860600487,0.6571426764157288,0.02754296555251654,-0.06528090328620115,0.6492810092186139,0.2952760730522983,-0.2629429464881393,-0.15531564006667092,0.03860029874287046,-0.039065239868616236,-0.20849135502846383,0.18954602720155797,-0.43934063905538767,-0.538273347727488,-0.26021409526831274,0.16261121604726608,0.5112432390976235,-0.061338544864776884,0.3796390143150139,0.17881807132128208,-0.3266981472835287,-0.33179869797070144,-0.14188622373601792,-0.09363129232093376,-0.2068900646756061,-0.34105345621223443,-0.04573035382701074,-0.14892259734153507,0.26242139705168416,-0.13064649385385188,0.25101868799822485,208500
1.804296568929625,-1.6538728667409957,1.520551839020415,-1.172729371508725,0.3877934580507433,-0.2190976386920909,0.2585690929235565,-0.06735340895578451,2.6839109060332507,1.0381630299522342,2.237759857600175,2.4104477002239055,-0.46094770828242765,-1.9168879043027527,0.9188850188718369,1.225747072668779,0.004903378877861511,0.5749315078714834,-0.34189171166485155,0.17577248655902544,-0.4193556448278316,-1.751890702777495,-0.8489611664020328,-0.33080887698478056,-0.12849523129131338,0.29201954596326213,0.7878588169598612,1.2679621759145,-0.04181213056924247,0.992412463939813,-0.44561354121202734,0.31193741502678074,-0.7007833517999303,0.2491452225869131,0.13078291430842823,-0.7968569699260613,-0.13287091018079825,-0.8725866443660322,-0.9471776330872366,0.45199431103852006,0.0012498760760894375,-0.11548511056097027,0.03453581630315346,-0.04319519389465488,0.4240230782544016,-0.1330951909795638,0.11768315235067835,-0.5967042285088138,181500
3.5891030560983554,-0.3822150040016176,-0.6043482763853169,1.6426889706657004,-0.8753127327231424,-0.3144205525543126,-0.5263409265800321,0.04624324922162198,-0.3458279303224872,0.44151265479693236,-0.793693848200739,-0.569243057422742,0.1993065536923667,-0.8268647419713464,-0.09660359931701874,-0.10883210266208573,-0.048056229856285056,0.7114642811250435,0.11858146728888233,-0.43818336945375963,0.5636752884129004,0.6243318701311058,-0.03655911293929317,-0.4092265480227933,-0.3693449683067789,-0.6092754550912799,-0.3265108517122043,-0.3716980820835075,0.16571483825939884,-0.3008623204263545,-0.5115895939804013,-0.29371307185277623,-0.045169414442771644,0.7116257832004368,-0.025663634475358018,0.4449764040690731,-0.18651180433655218,0.21189539898163715,-0.1802648024526578,0.07900374937154457,0.35768659497267896,-0.25841158548515697,-0.2982422374592234,0.07379406083018034,-0.3494341462917691,0.5243190615529388,-0.04717875144868785,0.18851974664477225,223500
0.452567831837893,0.15328064835037167,2.6500515803031077,0.919990229275885,-1.3868900806924331,0.559863321178425,-1.256739575035286,1.0477959168157684,0.3921311734908751,0.9894329052434058,-1.7100367007259243,2.0869828634905048,1.213937600163899,1.1305402745233772,-3.2013887726979813,0.2124821354342816,-0.7069463788831697,0.8326213870964952,-0.5805174610419984,-0.3735979547848846,-0.4831943002040474,-0.3842057244509605,0.04918208155194502,0.784107618568321,-0.2144504139760957,-0.22943929710457017,-0.5181804359737904,-1.5818477802556605,-0.5379922981677743,0.012425244984878238,0.35449992616455883,0.1309562552684392,0.1729755800902464,0.602174633067843,-1.3311945509300214,-0.24638341118011337,-0.3277456841993289,0.6638232650599163,0.412443958013725,-0.9651014437705191,0.3999328571282786,0.33927593585915394,-0.5525455270732094,0.602649062664177,-0.22914290602430565,-0.43887929770843376,-0.29638970204081805,0.2118761832909491,140000
5.110803992375745,0.2532874350341013,-0.3568001602248863,2.1280333325505705,0.5417588906722557,0.5332747590398744,0.29077758339659787,-0.6051562067344479,0.8581058849874146,-0.024213870534082933,-0.4569446249819668,-0.2974918810784861,0.39988548002774793,-0.3086962337989352,-0.37903981280143223,-0.7053583544752171,0.0007561959854332648,0.5701973530506224,0.5396739544414404,-0.19560432070326803,0.42040305357611574,-0.7401004303550353,-0.9704578218431565,0.0940807849035907,-0.7822645966992908,-0.4708663037240731,-0.21873351411526273,-0.6853227528542977,-0.3483267496552823,-0.36041614441579795,-0.2844141073154617,-0.15600173095427405,-0.06227284728542965,0.45185412035258743,0.08667968794749967,-0.33975832088282093,0.030470598465654645,0.0621413527730347,-0.20598649544258962,-0.12533708027555013,0.4906679009830174,-0.10513097832333083,-0.08189932240109572,0.10617001340990641,-0.14610243087697833,0.10938376477062493,0.07875933025966972,-0.027458704752101278,250000
-0.004009704042999209,-3.4300524801784493,-1.180945230740742,1.0718886145208162,0.5513869464007639,-1.3356096186113366,-1.4471925013250215,-0.7871221296693223,-0.4536807410146494,-1.212197899961217,-1.1495395285407601,-0.8670117915996625,0.9196285551108947,-0.17721466901711644,0.6340308792523871,-0.10204232631175394,-0.003578580768072496,1.5740756448281936,-0.36797525276728915,0.5879431734711442,0.5185416511018142,0.3195435642809665,1.5872742024413453,0.9604067465945548,-0.8710316539409131,-0.23659899113428523,-0.6288150677878496,0.15465295065753765,0.4418584593611437,0.4681801115439276,-1.3141600866690613,-0.3917916952602716,-0.07246415617089366,0.18587070988239648,-0.17993225107369631,0.25749299392204084,0.3835927998416952,0.6212103354720651,0.2840292527229647,-0.007080809435379038,0.6419450512143773,-0.40860250387533814,-0.463494720199232,0.24701228372262915,0.37177341897615235,-0.3113409016917203,0.4500382187552756,0.26653459759728904,143000
5.121872570549127,-1.4971031451382217,-0.04876758644174569,-1.3077233079245025,-0.7786068110455286,1.218661194374011,-0.6941578742196074,0.4849417752479487,0.03999340304201494,-0.5519570919322044,-0.12775906540715373,0.13957987184330475,0.484613456924879,-0.7335946813345787,0.27007289195541284,0.36498261067177523,-0.1565021203875165,-0.4294725117440886,0.48362925526736256,-0.21077962996983096,-0.8405793969043037,-0.39312479163680497,-0.3735042732487924,-0.5861054433515895,-0.17254454559666216,0.5439849947467938,0.11231158046168556,-0.22449953779515935,0.11235988744396078,0.21359640831726265,-0.36657110714206337,0.28617831780564246,0.8236602277175655,-0.20585610804631715,0.7388431245227669,0.06083498728373362,-0.1708312821431544,-0.523132276565645,-0.28516239283446554,0.20484714753012692,-0.19712686182224856,-0.07910953319721122,0.012028259417777633,-0.004767456797077809,0.5465207145954807,-0.033226232502839965,0.26348171418737176,-0.2172540326040033,307000
3.0151694432865384,-0.21359096654967213,2.5023677270503604,2.2575366485192294,0.9194685550091043,-0.5473024845220574,0.5117721005851449,1.2588348870388055,0.13510149250970496,0.18404527326329828,-1.1733697215195815,0.1657517613639863,-0.3773453462361954,0.635461921954862,-2.5577390525354464,-1.4439062920597925,-0.625208416956156,-1.0923617020167455,-0.2337594590474478,1.7019145988113575,-1.073642473383014,-0.0481757365286399,-0.2642715211808798,-0.733546629563657,0.6704733570360948,-1.3606802657930064,1.1142056152090052,0.45293384477416027,0.3514442054523116,1.24081815135226,-0.6849488485820727,-0.1956604803064725,0.5846552396518436,0.11734467085724413,-1.3528154212354846,-0.2559419331116181,-0.16015062297534452,-0.15620671909560074,0.8093803877027194,-0.31720282155945295,0.5800399019625723,0.2856444767712638,0.9338004976618672,-1.5226355187096605,0.5188144234538745,0.24420557392738879,0.9896004764357925,-0.26242900766231836,200000
-2.2884238713883445,3.47346043662137,1.8682374597088254,0.1577441685140882,-1.744162882125758,2.3349365268269264,0.40665663015147996,1.0700580180335737,-1.052450520820113,-0.8239519320043914,-0.9886115637838337,2.464233967744181,-0.9470365039154813,0.7167132666209379,-1.4442471772717034,0.11661920353783714,-0.7768073468868117,0.3878265717598494,-0.7400289940025835,0.20664725805939246,-0.8177837413955127,-0.9103674406391473,0.9406751619715851,0.47062244796588915,-0.3013928930579759,-0.7766353671814313,-1.2981274121148236,1.1454146936183565,1.045564029058679,0.7738217502814335,-1.0721961020125488,0.864141743709831,0.7783178060686483,0.7452264232774974,-1.0417330464382168,0.5018019417369904,-0.4431555099734872,-1.1465133589922094,0.1863560937194981,-0.11891883382157169,0.7068696777522345,1.253724797919975,0.667696055767477,0.16424002372472968,-0.6676497240188073,0.06334546289460197,-0.15976812143164645,0.07379210318773023,129900
-0.0917013209846855,-2.6037211471997006,2.0408653296686174,1.472072499863988,-3.438772356157565,0.9546447387670857,1.4371562227190628,0.6090586542745374,-1.3349509805672821,-0.8907943758948856,-0.546128808607025,1.8818585273148294,-1.8356379638533282,1.1553530628994149,0.4030315094754746,1.7372799403697203,-0.6545090058235175,0.17685598822457188,0.009854881459529657,-0.4950831659108129,1.5392887241096753,-1.1016295664371305,1.3333052829796785,0.796630443276606,-1.634938894489711,-0.8975954634240633,1.4661619061060538,1.309832689240385,0.8981306176017446,-0.05784177269700698,0.15413988060723854,0.4358866778479082,0.3970525119058418,0.6376065218717412,0.35889393363257666,0.2832681226098007,-0.23959098733580694,-0.28416259082884165,-0.3310279137232346,0.01957550797817958,0.6284213802591204,-0.005336544515210741,-0.07846193021302215,-1.1863688132650634,-0.5010033274212898,-0.6186062415393396,-0.8090538332454222,0.0287441435843073,118000
