Id,SalePrice
1461,600231507094678.6
1462,600231507156798.1
1463,600231507173616.2
1464,600231507176357.2
1465,600231507163103.8
1466,600231507149131.5
1467,600231507150186.0
1468,600231507133056.4
1469,600231507189950.9
1470,600231507091876.2
1471,600231507187484.1
1472,600231507084823.5
1473,600231507077952.2
1474,600231507143730.8
1475,600231507081151.6
1476,600231507274802.0
1477,600231507199171.9
1478,600231507247808.8
1479,600231507239397.1
1480,600231507386721.9
1481,600231507280139.5
1482,600231507182625.2
1483,600231507165639.8
1484,600231507150802.4
1485,600231507173940.6
1486,600231507174418.1
1487,600231507271081.8
1488,600231507189682.0
1489,600231507148335.4
1490,600231507201615.6
1491,600231507190957.8
1492,600231507063691.9
1493,600231507194682.2
1494,600231507260958.6
1495,600231507258962.8
1496,600231507207216.9
1497,600231507161968.1
1498,600231507161765.4
1499,600231507155588.6
1500,600231507146591.2
1501,600231507186537.5
1502,600231507141321.2
1503,600231507247064.0
1504,600231507207074.5
1505,600231507182269.0
1506,600231507168070.5
1507,600231507235984.0
1508,600231507205160.6
1509,600231507146496.4
1510,600231507117211.0
1511,600231507121870.8
1512,600231507170308.2
1513,600231507116208.4
1514,600231507122979.6
1515,600231507191421.8
1516,600231507157174.4
1517,600231507168387.0
1518,600231507112529.8
1519,600231507201684.5
1520,600231507100289.5
1521,600231507102511.4
1522,600231507161867.1
1523,600231507069028.9
1524,600231507089277.9
1525,600231507090286.2
1526,600231507106539.4
1527,600231507061054.9
1528,600231507121859.1
1529,600231507115296.6
1530,600231507175869.2
1531,600231507105555.6
1532,600231507045680.0
1533,600231507130821.2
1534,600231507078325.2
1535,600231507139009.9
1536,600231507076570.6
1537,600231507005702.1
1538,600231507158651.0
1539,600231507191909.5
1540,600231507068634.4
1541,600231507129569.2
1542,600231507120104.5
1543,600231507174498.1
1544,600231507053343.8
1545,600231507093414.1
1546,600231507106363.2
1547,600231507131310.0
1548,600231507113390.8
1549,600231507095712.6
1550,600231507106893.4
1551,600231507099434.2
1552,600231507114090.0
1553,600231507112711.8
1554,600231507092380.1
1555,600231507154925.4
1556,600231507069645.0
1557,600231507056999.8
1558,600231507064086.5
1559,600231507021685.5
1560,600231507135176.0
1561,600231507084021.1
1562,600231507098484.0
1563,600231507085609.0
1564,600231507150250.6
1565,600231507124333.9
1566,600231507237259.2
1567,600231507035059.0
1568,600231507227960.8
1569,600231507107083.2
1570,600231507114765.1
1571,600231507075164.0
1572,600231507122588.1
1573,600231507239573.1
1574,600231507098087.6
