Id,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,PCA_39,PCA_40,PCA_41,PCA_42,PCA_43,PCA_44,PCA_45,PCA_46,PCA_47,PCA_48,PCA_49,PCA_50,PCA_51,PCA_52,PCA_53,PCA_54,PCA_55,PCA_56,PCA_57,PCA_58,PCA_59,PCA_60,PCA_61,PCA_62,PCA_63,PCA_64,PCA_65,PCA_66,PCA_67,PCA_68,PCA_69,PCA_70,PCA_71,PCA_72,PCA_73,PCA_74,PCA_75,PCA_76,PCA_77,PCA_78,PCA_79,SalePrice
1,-2.003183081975046,-1.884283430051603,2.672437430083187,2.404288431720849,0.4524686352882569,0.5435215329192528,0.5908797061343013,-0.5208692526262736,0.40745557753898687,0.5858969314588652,1.3714452162000788,0.001993899337975664,-1.1013867894970326,-0.46647905684345464,-0.01539509138786612,0.5841628654380765,-0.00037928821648873176,0.15688965851481804,-0.8078952280527101,0.1641140259157014,0.3719716773023278,0.6336734935393485,-0.293720397411698,-0.6076569228926713,-0.11224557270925059,0.08594433420607081,-0.23417056316261461,-0.13360193779696658,0.03556317982444626,-0.0713864513042828,-0.07252832602225681,0.08946877237581986,0.2402574109469303,0.10209688174882671,0.6309245281990081,0.6727717142543449,-0.3619461964582206,0.5101121262954846,-0.22686704128026178,0.1653906992001689,-0.3319736965041024,0.09776051885314643,0.04166354504257166,-0.039480746183315894,-0.3187655770382734,0.11644236087897746,0.2486235776636236,-0.155067155267545,0.25277970851397324,-0.07070512038828954,0.1359501910921959,0.021465936549387617,0.04121782396138928,-0.1897934558297876,0.1271129780666807,-0.061323852563785274,-0.22046325730196148,-0.06652506324376511,0.03326205790679703,0.06452951357792905,-0.1847375225784693,-0.09095309933048655,0.24269505258911683,0.0008690524455171188,-0.08323425658280292,0.29396687547026973,-0.04113848455546375,0.3031472369739949,-0.1313385053938685,-0.030360090004925608,0.03961157760208473,0.07536018694202251,-0.025921538436180527,0.02056292432660586,0.03813312552601069,-0.025362148402184707,-0.05791392386861385,0.0002581124935498272,0.007857339020819828,208500
2,-1.7729876483387605,-1.5785949803785198,-1.4187322054275204,-1.1476101635564915,0.08712165731922829,-0.010856990780260915,-0.26079234547520114,-0.7760047812774845,1.7192987739324286,-1.4417867637193413,-1.933675856594091,-0.5196819097994821,2.769513558848097,-1.5434862955663442,0.17256779344390985,1.1950764148355122,-1.0040971648748236,-1.8645497995154992,-0.7769833295680509,0.19925184446167526,-0.9204605288009591,0.9472352970848933,0.16361168963077377,0.1724137938775419,0.43151289801866927,-0.20834346054872055,-1.0633825307231155,0.7057860672800988,-0.5689359354092437,-0.08373479674479888,-0.23260181867651786,-0.9558906431770053,-0.7626251754318335,0.985666993706236,-0.3867750876750691,0.14646047343391946,0.808683438807674,-0.23277033214617024,-0.0076780187717087655,0.2123718440234987,-0.1586557193293742,0.7394959315337005,-0.5192686218649064,0.06327550121972425,0.01837342410454891,-0.552169346747892,-0.599300228033417,0.7176358368032703,-0.09834193842506171,-0.31027692333575757,0.8821979253777017,0.38063408843661206,-0.05468519089098288,0.3185462246621878,-0.5109681999040752,0.6393867270946857,-0.17765491300523556,0.14350581464802142,-0.22506479094812318,0.168729576431023,-0.5954428587691301,0.3008218096715404,0.16090006003412144,-0.03479227430818072,0.4539821372931401,0.030195436875903835,-0.34809895182386724,-0.18939826353408049,0.4798699491087046,-0.07401161008345673,0.08836446998191225,-0.1765448498282997,-0.22506821030271243,-0.14263439046078596,-0.10253600820073366,0.2305873595996255,-0.1477535101236541,-0.5325937210679478,0.3842808898070926,181500
3,-3.583177698685346,-0.46971056646741094,0.49731551786811007,1.5718399899462299,-0.7897918861253412,0.2146422585080099,0.06512306660806814,-0.3379801956473068,0.4500653942649347,0.011044765162380604,0.2928060572733259,0.33938102242335866,-0.7675099775239362,0.27539451186902464,0.7705542173934289,-0.3529314748656708,0.2624896288070707,-0.1315247343903666,-0.6764050811682668,0.5269483063559008,-0.2817207005924307,-0.6840520618986187,0.08332229500238277,-0.15996964139977402,-1.051214053489347,-0.25403139797287955,0.4239901356943757,-0.5001084709885042,-0.4262894913282226,-0.14085633399841282,0.14656608823764317,0.2839940630079159,0.030748080513051883,-0.09474664349792332,0.4973909619366478,0.792786305545329,-0.2531118082179805,0.5882850230126541,-0.21939752501682602,-0.05927569280011941,0.2326108032005345,0.22005945336377755,0.29243769477607606,0.004900417526961099,-0.26943145771698707,0.05550386932458346,0.15887246877909136,-0.4070585625808035,0.5379624882081637,-0.12230278271684152,0.12120635620714068,-0.0737970692664483,0.007932815004239466,-0.14913296093631542,0.21256244164210072,0.08973767397505604,-0.13912756154369632,-0.0966260994603712,-0.052309660834067497,0.13426595060983368,-0.20655602958195582,-0.0818307803652174,0.26219429392477506,0.10522506440406969,0.006606437038251757,0.20380770478293178,-0.19927547529539805,0.20343587799815582,-0.3198629865094864,-0.10298667008880077,-0.03404398307577865,0.06864311790770858,-0.024916060168144728,0.04601567401372523,0.013027622026348207,0.010049574954759657,-0.06591517312399904,-0.016946975325939678,-0.005495292978860066,223500
4,-0.4427210930595447,0.10041905017748651,-2.6060835813248695,0.8179379931119681,-1.2290339034248032,-0.3227396614777456,0.14850259620737394,-0.9902254887682866,0.5959773721739355,3.8590794275427887,-1.5661902189697314,0.7812008641246049,-0.7371350673877469,-1.2977701552580372,-0.17576357468543016,0.5700721687764927,1.254034217255789,0.709078366298998,-1.0608683350609278,-1.3092603231273008,-0.5235043435478008,0.32245945653487423,-0.3456192343170452,-1.029809184619064,0.6821960958100859,0.37812336685185066,0.6929014133460583,0.1323438573859182,-0.07706520674883413,-0.8973547111184228,-0.13479322744203617,1.754453981081984,0.15320355316589215,-0.02973953698355231,-1.284963355503202,0.5205528965975772,0.07488740663423255,-0.853288130571567,-0.6457956697998313,0.3845075993067814,-0.24909481094802693,-0.1265860895172825,0.5360257219898544,-0.8646033066827102,-0.09717241926248331,0.26750329998138067,1.1625642671839684,-0.28242572129792676,-0.5770097980909202,0.07747932315655955,-0.5463578863679887,-0.7116593395836918,0.2572940749574985,0.038249410446450714,0.263728116386708,-0.8707156393783135,0.38278666327352806,0.27575366416346925,-0.02990764188322251,-0.037952355288034624,0.014998629411026723,-0.041698496346383083,0.7781230481004187,-0.002044601692591025,0.7174013152337124,0.28422511258551797,-0.061795569828577236,-0.5039553610249324,-0.3201026596914548,-0.023228835218898507,0.001161691415530049,0.13372079290622907,0.2016552991737733,-0.1567221717954559,0.33487820043455907,0.011822331193885682,0.027601677035941134,0.0880476541486714,0.09679969585748825,140000
5,-5.070895443674278,0.24621357639952743,0.2820922878215719,2.086255212141961,0.6373281395874113,-0.5505038560882147,0.5299639157735683,-0.16782705131298137,0.5750510836055508,-0.5670876759536112,-0.409766933034702,0.6714665887817447,-0.20969760916465072,-0.1310646168567321,0.46847496099682134,-1.4101877960744151,0.2983304648819792,0.08477737270673819,-0.2103758722380656,0.823700690388675,-0.011827182581155221,-1.0025668927116695,0.5350213310523633,0.4025170465522835,-0.6193461631717436,-0.7105019169794715,0.2907393797182981,-0.42262063333260036,-0.7722800972186294,-0.4772953973874836,0.16801330203036074,0.7084452269840166,0.12400570890747252,-0.019656697247325054,-0.4603978872012097,0.5833888901078422,0.34200247121708494,0.3834923851447515,0.19047642609005172,0.48032611349175663,0.11227006393600414,0.07044061771709147,0.2773140203261201,0.09324949838345366,-0.04158058740026181,-0.10770073763167011,0.06299158015559372,-0.10847335922807996,0.049567899675710896,-0.050628292622424416,0.12771544912445162,-0.13023232062235027,-0.12727511172607653,-0.013892385287083277,0.23380794317831544,0.11543202178920685,0.03922516477595096,0.11744474638442966,-0.15913838307965933,0.00017916431679976168,-0.10014620526742464,-0.07654985360029994,0.11339847950750415,-0.24251242230491843,0.020539041316351668,-0.09272590835675058,-0.11737347353772973,-0.4467939101799957,0.3381298492344338,-0.2590384964667262,-0.04937186101884259,-0.16557317337442337,-0.0862449980234127,0.08132104547830887,0.05838397965882657,0.06263783295899916,-0.005291180578372249,-0.26933299188682125,0.43844272458376093,250000
6,-0.23652872071822553,-3.475308945660765,0.8022758964507615,0.5511336043524637,0.8820590618204971,1.3986417916920453,0.973023695704908,-2.8602637623101677,0.062115956774496044,-0.9190424080142111,1.1525554063697891,-0.7901277278020385,1.1079395426632626,2.7089193349941314,5.70889998972334,0.41379543001214764,-2.0290566267698757,8.265937955294081,0.33704443436831155,0.0767486346055181,-2.403925500647994,-0.7838807977943142,0.9559408909440229,0.5489575763189293,1.4747541786472798,0.8116301338759719,0.594294635843487,-0.8560708549160589,-0.039224331689552236,-0.24528114183807959,-0.2903007059279022,0.3481325370995011,-0.4643107264526024,0.8529433096503999,0.6808985586273236,0.3387342445338714,0.0018058078091048293,0.49756971699529173,-0.16910282279981706,-0.052830596563577886,0.13019450178353617,-0.3756142880244396,0.9254047114739827,0.6076550344580437,-0.014429884687763999,-0.12801798788783667,0.31612125446726974,0.32843274173678605,-0.008849578806678474,-0.14994523857385333,-0.169268119569419,-0.20383460457257355,-0.34851118613340315,0.23963470567455708,0.3244681933358141,0.2637150043800863,0.061497547264520655,-0.11882680799628861,0.6692357852381557,-0.320345892047867,-0.2293516090603584,0.039778084839148686,-0.059620403419743506,0.15064849197153635,0.04278759621462798,-0.6053841240019165,0.1634509828921349,-0.28361957470068955,-0.359112403881396,0.7762480579379667,0.16659886808396981,-0.2993498817170745,-0.20135650091686375,0.5386262653033163,0.6571426266995797,-0.155179039236567,-0.11343387147257941,0.11612065641188116,0.13482614488631064,143000
7,-5.12641216908863,-1.4839777090040986,-0.04964779424809216,-1.1010677266194402,-0.5649395632653401,-1.463657845397062,-0.28895813537645043,-0.3854090581863997,-0.34961023199986235,0.00435331396411549,-0.5063196435819763,0.6531010876614524,0.3238350938497127,0.04067043866019665,0.43479098590821924,-0.5443341840818796,0.18933791088826227,-0.6443889834859753,-0.19981441291364888,0.5675954264563595,0.17546099884130303,-0.13400998045290877,-0.20752902746485652,-0.03172376591235224,0.49536226707516917,-0.21506740202882232,-1.135950430441243,0.2766152862274514,-0.06433156897025014,-0.331096564589158,-0.021574538704058857,0.09237196757136873,-0.21255736331485625,0.5460024131696676,0.3412734398324237,-0.442754950457392,-0.6608243749618926,0.6372535892499652,0.3044757388616225,0.42695605892913074,-0.11460861572551814,0.010600516464508858,-0.32291590349651494,0.08329833531939954,-0.20860247192869713,-0.23724393350776604,-0.12947525968369614,0.5796384227944762,-0.05196450283685039,0.1481241002321668,0.10916311193262429,-0.03548352696754805,-0.2838049815641073,-0.12626507574803647,-0.14909779778271195,0.08643483974311753,-0.239285160279114,-0.08182339122335218,0.17153911885915057,0.24176371580539874,0.4216271710312217,0.23317054158987402,-0.22729583474234077,-0.13764282363758723,0.24859752713352573,-0.22173475252111013,-0.32545770185946316,-0.040294139722467114,-0.07956287734580268,0.0030150717215077527,-0.04555670280491387,0.02007716070303308,0.05108524321088343,0.14775390914438963,-0.11708602441168339,-0.11454705103543417,0.03983860548588973,-0.019401130899770712,0.108865597794615,307000
8,-3.0024576812864097,-0.1577986898359905,-2.5159499789757445,2.13967439174873,0.5656876224935901,0.6042204896379757,-1.152542528466507,0.6251480977350947,1.0363740773024779,1.3148724568798011,-0.31555774062220576,0.5311883776432879,0.1978214840352219,0.40611636261973755,-0.13652293260591328,-1.3804317522189795,2.0828147980125222,1.093591338799862,0.3002945312088216,-1.5738807099500822,1.4464442192016451,-1.0618657874294108,2.016955243793006,0.21090185105801032,-0.20864916959484053,0.03877502312867905,0.06798980866033068,1.3812702450284526,-1.488340553074681,0.6586564869884803,-0.2261725181732268,-0.13128686362581166,-1.379451521204819,1.198276534158729,-0.5985155016965816,0.3966900277508338,0.5810098666161206,-0.10507443658368024,-0.5288314177627607,0.3809853368912783,-0.3564538781866155,-0.2077443530432569,0.5352017199683763,-0.8585715186664241,0.562162921913043,0.8969264686112717,-1.658297093620481,0.3483839763648745,-0.20258665835598502,0.9755090315435703,0.2201118332646577,0.2055822608549918,-0.4221788712183871,0.21597938184330165,-0.7171795372926304,-0.1010847600461901,-0.5703397377875032,-0.3215233268703335,0.3519859894497064,0.3348123881044237,0.0845286339961615,0.3851532264750359,-0.07012773476210771,0.500110419214495,0.35589310664709994,-0.24676860055696692,-0.26599191787593307,0.18545193155361073,-0.5922831971388149,0.24205441819094867,0.08630050062058657,-0.21923778084803025,-0.07768490012801321,0.8500174543646551,0.521270723554879,-0.31465211783366853,0.3059161592699945,0.11711401375814356,-0.27666567598167396,200000
9,2.302709845213739,3.5311118352739124,-1.7450350473374212,0.502529510040278,-1.432277153901038,-1.789282791395902,0.4726459148163497,1.1188454671989996,-1.017300361814587,3.3710936697260974,-0.9261602478081054,-0.5407061375991853,1.3341136120797572,-0.1514329958468298,-0.037902115731987075,-0.11688120769755285,0.26829197060177884,-0.029122840104314995,-0.8016972931174914,-1.175665906884488,-0.4408624548592493,0.00643907763450359,0.3406930435984812,-0.2565493174028212,0.9403259802359443,1.1402947349872543,0.6158422594063369,-0.260347573164244,-0.2755112636499753,-1.4011170579826489,-0.10631373420647056,-1.4335389767928455,-1.4496995050393946,1.0256017665071677,0.406144270085718,0.5859998725938022,-0.8127627207005719,-0.11970361013451254,-1.3407346401329152,0.7977599899989011,-0.9877569767872297,0.2647547835356922,0.17960981543179685,-0.47365833705056953,1.617698218649995,0.04253799613217538,-0.13213904943955196,-0.33382681400163905,0.45039358757144077,-0.14301740026997065,-0.02617141203389188,-0.16328402690192462,0.2976347716486359,0.7400206599828648,-0.3213049765894663,-0.07491806667112358,0.12059668736045824,0.7549531126532564,0.0753942843386621,-0.24127286330716052,0.08664547919524017,-0.1857297383047281,0.45888727288441855,-0.4979081865870011,0.03844905294812189,0.16058814975344254,-0.26094607397258673,0.13791369474418558,-0.37463429436322543,0.335081721509983,-0.18294010227948684,-0.5962937713444342,0.46410720081497536,-0.5563165309430282,0.3236938208432696,0.11445955704576642,0.02042054471071944,0.1378989940727438,0.2479339245786206,129900
10,0.13558001691319096,-2.612256254436114,-1.9667710427020957,1.6114136175684104,-3.2693349056103593,-0.6196696030667266,1.1204167303914774,1.7221272315631888,-1.3609382127570495,2.6093715225933702,-0.21178585511119397,-0.9900640406514652,1.4965063555324647,0.8029088630929392,0.14905199004630892,0.4843314333796622,-1.0673733284040765,-0.7282369848741306,-0.1390815150410975,-0.4290834796255672,-0.8579074184331982,1.9560444649304267,-1.3538872394348682,0.5155003592437334,-0.06138747303333813,1.5566618255637672,0.7527904781453458,-0.9701967752953071,-1.5636379430917489,0.9888190611773255,-1.5761008307693005,-0.951092420971511,-0.667226005423851,-0.22771573966015407,-1.03007218044714,0.5697153830399464,-0.7913479659857681,0.30838628452557604,0.2618599169267187,0.4019119431266943,-0.3797335178078396,0.39409115266324335,-0.2742041160533779,0.17492266103661033,0.3990812142223235,0.9983617375076254,-0.14203751698534411,0.11386289524695688,-0.26080402527440855,-0.42651249026230265,0.7055786723309562,0.0752122331702147,0.47953434502200265,1.1275437366263446,-0.01067363698888038,-0.04959704401465901,-0.4899954143934503,0.20677747339502642,0.6873993307170216,-0.19298792052720914,-0.31898748184875614,0.10897669488720826,0.20858693277621118,0.21221176323056773,0.3987899056418709,0.39570436562493105,0.46276231834903,0.1651328918668866,-0.03589325268029014,0.20677679071036856,0.7542358925121971,0.16750340052109522,0.27999875162254895,-0.048076105603759335,-0.211122364980251,0.4980758495324066,0.5618909811664267,0.320221209711032,-0.7148591036588946,118000
