PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,PCA_39,PCA_40,PCA_41,PCA_42,PCA_43,PCA_44,PCA_45,PCA_46,PCA_47,PCA_48,PCA_49,PCA_50,PCA_51,PCA_52,PCA_53,PCA_54,PCA_55,PCA_56,PCA_57,PCA_58,PCA_59,PCA_60,PCA_61,PCA_62,PCA_63,PCA_64,PCA_65,PCA_66,PCA_67,SalePrice
-2.2226330447556064,-1.6803682307684218,-2.962648284644289,2.245364965012464,1.2281830958396676,0.009788861913807588,-0.6350915060860762,-0.5926759700401294,-1.21404597521486,0.5369096145565251,-0.5866126268147538,-0.12718982638418191,0.40618703326972244,-0.05108070153606705,0.2033639089402084,1.4867995508961138,0.06546880798395066,0.02833441603806782,-0.23873026568289715,0.3991834737155198,-0.10912547305047085,0.12244900239210225,0.21112009925743294,-0.11903270814492316,0.46762751323565543,-0.20410786482832144,-0.6021043129307576,-0.3953724994275891,-0.45986805137989395,-0.2682436465408279,-0.013992955284347653,-0.2718799287240423,0.08084661960513381,-0.16446903314314507,-0.02907661792961449,-0.338184969486244,-0.17963802043695462,-0.15084237871237513,-0.21029006005791004,-0.044494692801166934,0.1356762956398842,-0.036642109367439626,0.11721046294173385,-0.24516438167889062,0.28721213570405846,0.04070318039817947,-0.218889045003584,0.017485470614437674,-0.29629072663175243,-0.10133696559949439,0.04488566858266068,-0.17421551554189627,0.1842281012159993,0.00836787339114626,-0.08873438882184276,0.2219750175058517,0.03534240564876188,0.20125642678064204,0.33341055258898084,0.0352703970329557,0.08187878680962624,-0.024424222597881025,0.02608605867611753,-0.00023707715941822133,-0.053240705161720026,0.05704915506208971,0.018164115294525343,208500
-1.5910098280480385,-1.5619912374805764,1.621561289377746,-1.150034176843771,-0.06768981563013024,-0.521188797597088,1.1612701460297237,1.4936690460794875,0.2125883962522123,-0.6907567264559298,0.7579035269334509,-0.6582023502454042,-0.9670612882703807,-1.0732349687004155,0.9854144785625467,-1.8851900797982215,0.28318178297764063,0.9706967433504741,-0.14716343677590943,-0.15267381192342475,-0.3039252682659657,-0.8330212876014422,-0.15735517838629312,0.5075751244591705,-1.4641779072769385,-0.041964182392376606,1.1136949466229553,-1.0154941363513637,0.7014657458169206,0.6236122828390815,-1.210513035130542,-0.40551590377661445,-0.15252429895115815,-0.24470465750884196,-0.29162228540651847,-0.9795825164792454,0.19589643704560064,-0.3011124357356386,0.07945136476040006,0.5857725375690471,0.06820072569026817,0.3701262699427085,0.06226090104575886,0.7852636120937119,0.2424096037346255,0.021454104935728698,-0.17346225208617075,0.3717718578830314,-0.22140094737501456,-0.19518375230894489,0.30925873884511573,0.2893266708830882,-0.3074065128689135,0.15754939991997352,-0.18204755124297364,0.04989450253760039,0.1145264056740811,-0.06170798197104024,-0.17839029444423404,-0.11898053923461763,-0.0384734668374488,0.2305551925638169,-0.044441750682551434,0.008522313599101756,-0.08301639209431408,0.1784751093740361,-0.36029454733430194,181500
-3.8396422768565492,-0.4126725157933454,-0.5930331670649543,1.8844937085054352,0.044073662802489456,0.4217134891190952,-0.32811272351747395,-0.22577348869560399,-0.7550907785055272,0.7017693452315138,-0.5617124791985277,-0.17728625976358575,0.5313988754385929,-0.21334716855440464,0.11541063531049847,1.1030629564708205,-0.17233098385230414,0.6507743473946576,-0.6121475647909949,0.19930186005018197,-0.5341007096218713,-0.0685240213748818,-0.18097545241172278,0.009303004731421576,0.9396786964294997,-0.1168594074766714,-0.7852467921980792,-0.3851319922295003,-0.3450540348075829,-0.5841711320320958,-0.24353408865043347,-0.09975508369302269,-0.371711499441677,-0.02253491530146728,0.40692951198954985,-0.001104776542227664,0.23863193040537536,-0.22695293667282374,-0.369772977352406,-0.06765116237044752,0.19276430347777548,-0.0811566013386567,-0.009256858844137607,-0.2792376705819608,0.1596555362678477,0.015077343674559032,-0.13908058396366946,0.010967549269103205,-0.2382658902235293,-0.23296330455794753,0.13533472928048282,-0.16407630128333786,0.1178710614241613,0.04156476777891215,-0.20522903932564862,0.36516653580957636,-0.0236220678225068,0.1680013443669216,0.20322225799958415,0.007773808664196797,0.07451759505057282,-0.07359894081455544,-0.008043508584300627,0.005247120352925783,-0.08910098519240253,0.054186386367006054,-0.015147653637566354,223500
-0.579986678174998,0.09090799805887718,2.496134458233131,1.7870983426301037,-0.7531322955608071,0.7832637609240436,1.3802112823430654,-0.02355049381018331,-1.4933367651034062,-1.4290536842271562,0.5020341202064963,-1.5816024761764957,1.4899501798801125,1.2305136891725348,-1.1002238871174226,0.5174222727550181,-0.1276634032011972,-0.12469942217037686,0.3853554486699033,0.3229277072878973,-0.5220514675654219,0.9254983853496954,-0.7396445145558898,-0.7531794011571813,0.25576563596282664,0.9433747583032963,0.04972892482637304,0.5649144082892864,-0.3715530666086019,-0.19536505550532732,0.3429213985652726,0.990814681387368,-0.3130296273990214,-0.46603092183359635,0.17152558014063007,0.505642377535909,-0.01793338855769623,0.9246295022967052,-0.8502074564650168,0.0015599994425290382,-1.0421393330055226,0.2367708530337729,0.006100502526140568,-1.1809201515304488,1.0850142521028479,0.2154207718697217,0.624396074979435,-0.2998497574411339,-0.10618820521418557,0.18580106085090814,0.5907405222300721,0.2309833621321818,0.15393218311318255,0.10920201101660014,0.5384638465715295,0.6241483226622894,-0.7268088879091207,0.17682225769700788,-0.16789149671438114,-0.03751784041925304,-0.014730752424299847,0.23318201298324787,-0.24154336282619845,0.29788153351300606,0.043003827600225364,0.18652537328227375,-0.05528354027369834,140000
-5.248017484044804,0.12679632305299843,-0.35176626872142214,1.7180802897762102,1.6029120237635561,0.1455386101431749,-0.010244362167033633,1.056762684026696,0.39998210619149027,0.49085483145391107,0.5274920858409962,-0.7061329856801979,0.3465861991814448,-0.06580470150088621,0.3766233594154974,0.4406212655778288,0.01723267967762127,-0.2013821751256132,-0.05557663880097737,0.2236675217669531,-0.9557134123814917,0.4514335878887917,-0.8239273785687988,-0.3745599614684361,-0.14924989129057453,0.2329969250153534,-0.5072122468160347,-0.0117499045734781,-0.09771496333217446,-0.09056079285768465,-0.5525131229555285,0.0802689004410975,0.1418675227166268,-0.08759190660413002,0.1491392340546525,-0.15581832537118448,0.3789791223255912,0.023923394758381702,-0.25164591336241793,-0.048789307092855914,-0.09583054242439618,0.09431427488473206,-0.20272144186800034,-0.2883864748823045,0.010017758245446765,-0.05977182124125355,0.0018433547003647414,-0.048753462045992214,0.09785590688976446,-0.26350976420500793,0.09514223358291922,-0.0376354416852214,0.09751386355912961,0.058478501934856375,0.03431445763378141,-0.0770902100116989,-0.2004036985024704,-0.193526927144511,-0.3901651539215164,0.07326266017496211,0.03265082468243692,-0.049322126422516564,-0.08366166067869775,-0.10988193056768676,0.06754599788033627,0.18153139148791403,-0.03247108677078334,250000
-0.28046180646828595,-3.2116521655970782,-0.9974417801209121,1.4192686898833011,0.9643843097895614,-2.2376847016069084,0.2861135337994619,0.43916226460617674,0.38750892945435106,-0.12071064656058364,-1.946234749821162,1.2123369112990232,1.157516369469301,0.3986379010351072,-1.083940900599447,0.8174530249797095,-0.40158051818974766,-0.8039750829669693,-0.7577984564838188,-0.9005075889817176,-0.9671364167629958,0.953894283880166,1.0492460925421079,0.10110001760136862,0.8538548639291059,0.6735238606714208,-0.36002147809404633,-1.2779395323790812,-0.14961568554786955,-0.018860903311376204,0.4779008272047026,-0.05388542502667397,0.512631007431918,-0.044707928257179605,-0.0769569103693908,0.4895476177486473,0.4331357299860774,-0.4455581469892087,-0.4201960384566445,0.3990837309233983,-0.6151725222330084,-0.08846963118349795,0.15591429425426173,0.009166506510078356,-0.6379137703714769,-0.14854659186656083,-0.6725780700194801,-0.33786327118237863,0.42518795693988676,0.2729119749628495,-0.37615786770189696,0.04610798997043769,-0.18047333669799626,0.20952988499338726,0.11773034325965934,0.053040000610879025,-0.04816247191751606,0.1295975408810759,-0.2795647308511182,-0.0003310660773678642,-0.35916177372734853,0.41259107080852114,-0.127445760431887,0.05779645972520364,0.13358819217150084,0.15387743694619307,0.20742926361261751,143000
-5.211290490171145,-1.3482955369771898,0.11950395730112048,-1.3011416743159243,-0.5425583534987403,1.0119040922282303,0.6435288475335235,-0.5924787315086668,0.614880376870388,-0.02532866985068058,-0.6173039867846777,-0.08796058701968365,0.04278875503743638,-0.48600674288989676,0.562408126419938,0.150519771968602,0.23053636826150095,-0.17984290615426055,0.5304494752821766,0.6518538386029468,-0.18837615630086363,0.07746539363877367,-0.6125055219725323,-0.21046186521817048,-0.13701177435255488,-0.2801175957238764,0.3139792270530871,-0.4014193698576458,-0.741040625007693,0.058427402855623325,-0.02596579161031295,-0.6046742059676737,-0.06614411075898206,0.4133036621947444,-0.33254468692287326,-0.39596973366132937,-0.03983116311258342,-0.24416279195168433,0.12648449545359022,0.4254681207583166,0.05021497920817278,-0.06713728966385431,-0.0736925246305936,0.18303640389083803,-0.4231612278674493,0.5397826703570174,0.34561664516433216,0.10635787221031917,0.44634166041500917,0.2596043357879568,-0.10498907090533904,0.51000731977255,-0.2541711564765776,0.25733502314763995,-0.026382717553484297,-0.017487766222787474,-0.07275652696532467,0.08309632115810864,0.0913100946930327,0.07943842488873663,0.032633911265390336,-0.11933677248962449,0.061079463648698505,-0.12446762500560007,-0.03136167268237856,-0.0541210862630444,0.2650067542567751,307000
-2.9953482823010273,0.058841070651573416,1.6763624819890723,2.2802843709227796,0.3610604556307096,0.22603899840617758,0.2966438428101173,0.2700524034740849,0.050712596594731936,-0.12059252396573175,0.8718452413751206,-1.4304325950896613,1.1851378175000657,-0.1335497025682578,0.5070955239029755,1.08171374741678,-0.377016598752588,-1.383220389497589,1.0681002966303275,-0.3666213600297935,0.16544192622734352,-1.5741151093664418,0.25104772874872305,0.3198320635744332,-0.02396087789431561,0.5851971864227873,0.15072593468013626,-0.7918771261776798,-0.3975427562194434,0.4308502634489353,-0.01716943010302652,0.11895085284852236,-0.625674576558872,-0.8882784563344581,-0.24130375830309522,0.7044878861773545,0.8298656721139264,0.5545852378790744,0.46122910923822513,0.3395737544812505,-0.15796813638031756,0.8112223862258726,-0.1361655373612677,0.8766943163767068,-0.3834024290743926,0.7601159235673908,-0.1654959865834496,0.08782739296717713,-0.02971401308763931,0.16242436620518733,0.34996153487867443,0.397537025264396,-0.5032917450539698,-0.033246735148678395,-0.17886587294146986,0.2950644842002292,0.11099051157849661,0.4244982011652203,0.16619534051566082,0.032950004955296416,-0.14816147728679455,-0.13822422420870342,0.027649269868290777,0.12273775382966497,0.6244932014647091,-0.2864999453259738,0.2959614523791099,200000
2.4056176482251197,3.5542950708320364,1.7051195206204803,0.6561374469262637,-1.3754164536094433,2.7483582738953314,0.41335197238882104,-0.5451746628270665,0.9370739977582241,-2.931246159615285,0.23779599425890507,-1.258843572387187,0.1908961814719365,-0.04505272430967725,-1.2986800507382048,-0.6603484538894693,-0.11608008654058914,-1.4857535893366114,-0.372340528444733,-0.9726643389010716,-0.4082467167781124,0.43595202085322826,0.22617155778115866,0.3914425187723829,-0.4320612419762713,-0.5226704111831914,0.6501937541939439,-1.6560145294579636,-0.8400747899277935,-0.0914208061232233,-0.26648151219617633,-0.4335767298675768,-0.8688694924829345,-1.0169276445257103,-0.32326828051238515,0.45394882252930824,0.8586917693835752,1.3982496783731664,0.45675849764178084,-0.48524987927496077,-0.4722613997165274,-0.17261099060921758,0.19611027191672842,0.5309431184327326,0.9204160571615342,-0.15240751438134056,-0.509908815195825,-0.26533638630977346,0.7477216184399728,0.29856738007054373,0.22015699173987696,-0.10893624924128327,0.6158147230078197,0.3748161333808872,-0.09009575518607013,0.3537945339787014,0.10916138474681064,0.24877371780674468,-0.09128454972434304,0.2665335903503509,-0.4961499269010989,0.012572761016881722,-0.3945481397799602,0.5537630508286282,-0.011167973141636499,0.5089183789094764,0.5914097156779227,129900
0.190478124105543,-2.570580853879444,2.3256073388531435,1.7563556980919006,-1.7458847907902457,2.0773535183474983,-0.8775541068456957,0.40315801079021235,-0.3074745682340931,-2.1663828944226595,-0.9638143777617989,-1.1276201281766542,-1.7815603487732052,0.38459548151487816,-1.5801127802412556,-0.7637744017291176,-1.7789253119475463,-0.09939034955431844,-1.0609698760352244,-0.11467494253692949,-2.0327003933716488,-1.2644234018994982,1.3983554561761888,-0.017934368924423884,-0.12606963847064992,-0.30582452281382716,0.3052198306000931,-0.07946381060212045,-0.33863948790702836,-0.7169014955761159,-0.19597179614968502,0.2571221421104307,-0.19843232515874928,0.10502155621520225,-0.3858163069620499,-0.8070600409686789,0.5757209681840949,-0.01255958275396002,0.44325144215931067,-0.7914550619965752,0.11270312731217334,0.6697139024625868,0.36810899002712666,0.6618993720828863,0.8009074771525974,0.6536356173181496,-0.39069255953927684,-0.43880471875289306,-0.31347997360550084,-0.029971954096039585,0.2960798511949694,0.002127962483054109,-0.30584402610559686,0.07271185695913805,0.560245188172353,-0.285541497369885,-0.2027469432926268,0.130028235989408,0.6190854155791823,0.17438164262111297,-0.5258842044919512,0.32763143048564863,0.39549587773943046,0.23054163319717247,0.027740731033143895,-0.4697670251485613,0.17490939796436547,118000
