MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolQC,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice
0.432789426664786,0.31023774191438525,-0.10985000700658973,-0.15558550202291008,0.9843667195110046,-0.8657285597807234,0.7018997558215319,0.6327188378356396,0.030863021550313924,0.738037469807775,0.2162604187752993,-1.207040072977288,0.38645422711529126,0.8252519423244429,0.34310682494492156,1.1186973785043761,0.6461833962946006,-0.5072842015265535,1.0462575960103884,0.896832928430717,0.23439762460769936,0.895243727832154,0.8043914585384606,0.8139756712651417,-1.006569024261415,1.2583569322575405,1.0985486688661552,-0.1512742325169781,1.1128028737269233,0.5546263471880444,0.1468927867688971,-0.46964632946839563,1.1550771006917173,0.5808073400138897,-0.13888799197590465,-0.2930797974556967,-0.9347023881872819,-0.44425166161075447,0.9032719123890701,0.8856193269696295,0.8925907792314495,0.5252767097544284,1.2612145812294566,-0.11787159579315386,0.5877130658324774,1.0866500832401549,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.14192080663267312,0.7370214593513782,0.23411634179449198,-0.9243112113157019,-0.7291070239925455,-0.6331675614847522,0.29500243428866585,0.32348787182671696,0.30647527874041897,0.27218390054039276,0.26352522855376515,0.3150296230084713,-0.8964688104440701,0.744930433838097,-0.431331157943843,-0.31005161035798645,0.9570953130333867,0.3231882138328412,-1.0183357268463764,-1.5521835341880752,0.15764552917621685,0.4691760481550034,0.4262346443446923,208500.0
-1.117451631845357,0.31023774191438525,0.5952969558208967,0.1425845692343096,0.9843667195110046,-0.8657285597807234,0.7018997558215319,0.6327188378356396,0.030863021550313924,-0.49813029629114614,0.2162604187752993,1.9838676935277941,-1.0339618072357246,0.8252519423244429,0.34310682494492156,-0.34236644603892324,-0.06318453668168356,2.188278755250165,0.15476400268786517,-0.39560419033923755,0.23439762460769936,0.895243727832154,-0.43766481534624885,-0.5311809532430386,-0.1144557764037954,-0.7604484910661616,-0.6426238972122277,-0.1512742325169781,-0.1862459518715126,0.5546263471880444,0.1468927867688971,1.762241757202679,0.6879573920578682,1.1779104021026086,-0.13888799197590465,-0.2930797974556967,-0.6297884986064965,0.4770293543613952,0.9032719123890701,0.8856193269696295,0.8925907792314495,0.5252767097544284,-0.844569033791858,-0.11787159579315386,-0.3806696930741794,-0.8193981986669597,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.14192080663267312,-0.7663787082563593,0.23411634179449198,0.6236316606467388,0.7118296063623902,-0.6331675614847522,0.23495029397191988,0.32348787182671696,0.30647527874041897,0.27218390054039276,0.26352522855376515,0.3150296230084713,1.4917092599417776,-0.9917513950796097,-0.431331157943843,-0.31005161035798645,0.9570953130333867,0.3231882138328412,-1.0183357268463764,-0.4469248572580886,-0.6029615777083905,0.4691760481550034,0.4262346443446923,181500.0
0.432789426664786,0.31023774191438525,0.04182655392007406,0.5025633752919606,0.9843667195110046,-0.8657285597807234,-1.0522486921605334,0.6327188378356396,0.030863021550313924,0.738037469807775,0.2162604187752993,-1.207040072977288,0.38645422711529126,0.8252519423244429,0.34310682494492156,1.1186973785043761,0.6461833962946006,-0.5072842015265535,0.9802210335420534,0.8489648869947928,0.23439762460769936,0.895243727832154,0.8043914585384606,0.8139756712651417,-1.006569024261415,1.122564101534102,1.0985486688661552,-0.1512742325169781,1.1128028737269233,0.5546263471880444,0.1468927867688971,0.5877294200314938,1.1550771006917173,0.09785633391271989,-0.13888799197590465,-0.2930797974556967,-0.2884669804190502,-0.29902509751662254,0.9032719123890701,0.8856193269696295,0.8925907792314495,0.5252767097544284,1.274104472358016,-0.11787159579315386,0.7179662795168983,1.0866500832401549,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.14192080663267312,0.7370214593513782,0.23411634179449198,0.6236316606467388,0.7118296063623902,-0.6331675614847522,0.2905541275985365,0.32348787182671696,0.30647527874041897,0.27218390054039276,0.26352522855376515,0.3150296230084713,-0.8964688104440701,0.39038584881805427,-0.431331157943843,-0.31005161035798645,0.9570953130333867,0.3231882138328412,-1.0183357268463764,1.0267533786485603,0.15764552917621685,0.4691760481550034,0.4262346443446923,223500.0
0.6657195936771836,0.31023774191438525,-0.3744606668898957,0.13044811574688064,0.9843667195110046,-0.8657285597807234,-1.0522486921605334,0.6327188378356396,0.030863021550313924,-1.7342980623900672,0.2162604187752993,-1.0390975589507048,0.38645422711529126,0.8252519423244429,0.34310682494492156,1.1186973785043761,0.6461833962946006,-0.5072842015265535,-1.859351152596354,-0.682812438954783,0.23439762460769936,0.895243727832154,1.1592646796483776,1.411823059935444,-0.1144557764037954,-0.7604484910661616,-0.6426238972122277,-0.1512742325169781,-1.4852947774699485,-0.4772119622076862,1.6620166192014452,-0.46964632946839563,0.6879573920578682,-0.49485626448417025,-0.13888799197590465,-0.2930797974556967,-0.047266440899921484,-0.6711681680078357,0.9032719123890701,-0.15845289250708655,0.8925907792314495,0.5252767097544284,1.1486645948840426,-0.11787159579315386,0.6000101686076742,1.0866500832401549,-1.0273628233099534,-0.7563210328804112,0.16992708860002484,-0.14192080663267312,0.7370214593513782,0.23411634179449198,0.6236316606467388,1.192141816480702,1.4209764918344934,0.2838816675633425,-0.7175938237214493,1.6196835949879111,0.27218390054039276,0.26352522855376515,0.3150296230084713,-0.8964688104440701,0.22113576810582677,2.374798168221092,-0.31005161035798645,0.9570953130333867,0.3231882138328412,-1.0183357268463764,-1.5521835341880752,-1.3635686845929977,0.4691760481550034,-3.1945115960108,140000.0
0.432789426664786,0.31023774191438525,0.7652597229526729,1.0091593519499356,0.9843667195110046,-0.8657285597807234,-1.0522486921605334,0.6327188378356396,0.030863021550313924,-0.49813029629114614,0.2162604187752993,0.4723850672885446,0.38645422711529126,0.8252519423244429,0.34310682494492156,1.1186973785043761,1.3555513292708847,-0.5072842015265535,0.9472027523078859,0.7532288041229442,0.23439762460769936,0.895243727832154,0.8043914585384606,0.8139756712651417,-1.006569024261415,1.5912366084424898,1.0985486688661552,-0.1512742325169781,1.1128028737269233,0.5546263471880444,0.1468927867688971,1.2574591290762929,1.1550771006917173,0.46885051587225485,-0.13888799197590465,-0.2930797974556967,-0.16104028029573694,0.21153704187681022,0.9032719123890701,0.8856193269696295,0.8925907792314495,0.5252767097544284,1.4546296217943937,-0.11787159579315386,1.329160730373428,1.0866500832401549,0.7813658143509358,1.2325988725051025,1.3856554504222593,-0.14192080663267312,0.7370214593513782,0.23411634179449198,0.6236316606467388,0.7118296063623902,-0.6331675614847522,0.28832997425347184,0.32348787182671696,1.6196835949879111,0.27218390054039276,0.26352522855376515,0.3150296230084713,1.1023925944198831,1.0388596629201183,-0.431331157943843,-0.31005161035798645,0.9570953130333867,0.3231882138328412,-1.0183357268463764,2.132012055578547,0.15764552917621685,0.4691760481550034,0.4262346443446923,250000.0
0.1432683737262981,0.31023774191438525,0.8068638249963642,0.9879841339803378,0.9843667195110046,-0.8657285597807234,-1.0522486921605334,0.6327188378356396,0.030863021550313924,0.738037469807775,0.2162604187752993,-0.1993849888177885,0.38645422711529126,0.8252519423244429,0.34310682494492156,-1.5112175056735628,-0.7725524696579678,-0.5072842015265535,0.7160747836687131,0.513888596943323,0.23439762460769936,0.895243727832154,0.8043914585384606,0.8139756712651417,-0.1144557764037954,-0.7604484910661616,-0.6426238972122277,-0.1512742325169781,5.009949350522231,0.5546263471880444,0.1468927867688971,-0.46964632946839563,1.1550771006917173,0.6378833680076642,-0.13888799197590465,-0.2930797974556967,-1.1303933919480844,-0.5804015654490032,0.9032719123890701,0.8856193269696295,0.8925907792314495,0.5252767097544284,0.8825708754599425,-0.11787159579315386,-0.12969942939650475,1.0866500832401549,-1.0273628233099534,1.2325988725051025,-2.2615296350444445,-0.14192080663267312,-0.7663787082563593,0.23411634179449198,-0.9243112113157019,-0.7291070239925455,-0.6331675614847522,0.2727609008380192,-0.7175938237214493,0.30647527874041897,0.27218390054039276,0.26352522855376515,0.3150296230084713,-0.2112483943576732,0.08607396775672797,-0.431331157943843,-0.31005161035798645,0.9570953130333867,1.5863566195577616,0.33511765353589923,1.3951729376252227,0.9182526360608242,0.4691760481550034,0.4262346443446923,143000.0
-1.117451631845357,0.31023774191438525,0.37373411666745365,0.25618900900325264,0.9843667195110046,-0.8657285597807234,0.7018997558215319,0.6327188378356396,0.030863021550313924,0.738037469807775,0.2162604187752993,1.4800401514480441,0.38645422711529126,0.8252519423244429,0.34310682494492156,-0.34236644603892324,1.3555513292708847,-0.5072842015265535,1.0792758772445559,0.9925690113025655,0.23439762460769936,0.895243727832154,0.8043914585384606,0.8139756712651417,0.7776574714538241,1.2222803996695273,1.0985486688661552,-0.1512742325169781,1.1128028737269233,1.586464656583775,0.1468927867688971,1.2574591290762929,1.1550771006917173,2.0362460538551423,-0.13888799197590465,-0.2930797974556967,-0.5546977646052583,1.4391553414850196,0.9032719123890701,0.8856193269696295,0.8925907792314495,0.5252767097544284,-0.844569033791858,-0.11787159579315386,0.5593617069289655,1.0866500832401549,0.7813658143509358,-0.7563210328804112,0.16992708860002484,-0.14192080663267312,0.7370214593513782,0.23411634179449198,0.6236316606467388,1.192141816480702,-0.6331675614847522,0.2972265876337305,0.32348787182671696,0.30647527874041897,0.27218390054039276,0.26352522855376515,0.3150296230084713,1.3556830490667608,0.6810577441360423,-0.431331157943843,-0.31005161035798645,0.9570953130333867,0.3231882138328412,-1.0183357268463764,0.6583338196718981,-0.6029615777083905,0.4691760481550034,0.4262346443446923,307000.0
0.432789426664786,0.31023774191438525,0.04182655392007406,0.32265829846386446,0.9843667195110046,-0.8657285597807234,-1.0522486921605334,0.6327188378356396,0.030863021550313924,-1.7342980623900672,0.2162604187752993,0.30444255326196135,2.12304314635813,0.8252519423244429,0.34310682494492156,1.1186973785043761,0.6461833962946006,0.39123678406568596,0.05570915898536259,-0.5392083146470102,0.23439762460769936,0.895243727832154,-0.9699746470111243,-1.129028341913341,0.7776574714538241,1.3885851075808764,-0.6426238972122277,-0.1512742325169781,-0.1862459518715126,0.5546263471880444,0.1468927867688971,0.5877294200314938,0.6879573920578682,0.9166778124387941,2.240360975926681,-0.10392835969107565,-0.7845209201848056,0.12530876944591934,0.9032719123890701,0.8856193269696295,0.8925907792314495,0.5252767097544284,1.3911483672874967,-0.11787159579315386,1.1814734525304773,1.0866500832401549,0.7813658143509358,1.2325988725051025,0.16992708860002484,-0.14192080663267312,-0.7663787082563593,0.23411634179449198,2.1715745326091795,0.7118296063623902,-0.6331675614847522,0.2282778339367259,0.32348787182671696,0.30647527874041897,0.27218390054039276,0.26352522855376515,0.3150296230084713,1.283446350218647,1.752906115319203,2.3736503779272944,-0.31005161035798645,0.9570953130333867,0.3231882138328412,0.33511765353589923,1.7635924966018848,0.9182526360608242,0.4691760481550034,0.4262346443446923,200000.0
0.1432683737262981,1.7241081067045345,-0.8832526583720027,-0.8824068024447705,0.9843667195110046,-0.8657285597807234,0.7018997558215319,0.6327188378356396,0.030863021550313924,0.738037469807775,0.2162604187752993,0.8082700953417111,-2.928056907146573,0.8252519423244429,0.34310682494492156,-1.5112175056735628,0.6461833962946006,-0.5072842015265535,-1.3310586528496735,-1.6401732676732679,0.23439762460769936,0.895243727832154,-2.0345943103408755,1.411823059935444,-0.1144557764037954,-0.7604484910661616,-0.6426238972122277,-0.1512742325169781,-1.4852947774699485,-0.4772119622076862,0.1468927867688971,-0.46964632946839563,-1.180521442477528,-0.9690263432016823,-0.13888799197590465,-0.2930797974556967,0.8902299957215978,-0.22641181546955652,0.9032719123890701,-0.15845289250708655,0.8925907792314495,-2.2625100461968026,1.1437694509485208,-0.11787159579315386,0.6978589831612422,-0.8193981986669597,0.7813658143509358,-0.7563210328804112,-1.0458012732222097,3.4648690273947698,-0.7663787082563593,-1.254741178244987,2.1715745326091795,0.7118296063623902,1.4209764918344934,0.13486339344401002,-0.7175938237214493,0.30647527874041897,-0.9334379593646258,0.26352522855376515,0.3150296230084713,0.41239104367931145,-0.9917513950796097,2.3725832351392806,-0.31005161035798645,0.9570953130333867,0.3231882138328412,-1.0183357268463764,-0.8153444162347508,0.15764552917621685,0.4691760481550034,-3.1945115960108,129900.0
2.0070584998424237,0.31023774191438525,-0.9421054625894791,-0.4565502586413325,0.9843667195110046,-0.8657285597807234,0.7018997558215319,0.6327188378356396,0.030863021550313924,-1.7342980623900672,0.2162604187752993,-1.5429251010304548,-2.928056907146573,-6.783513206395463,1.3504514320608354,-0.926791975856243,-0.7725524696579678,0.39123678406568596,-1.0669124029763333,-1.6401732676732679,0.23439762460769936,0.895243727832154,-0.43766481534624885,-0.5311809532430386,-0.1144557764037954,-0.7604484910661616,-0.6426238972122277,-0.1512742325169781,-1.4852947774699485,-0.4772119622076862,0.1468927867688971,-0.46964632946839563,1.1550771006917173,0.8991159576714788,-0.13888799197590465,-0.2930797974556967,-0.957457156066445,-0.13791437797469486,0.9032719123890701,0.8856193269696295,0.8925907792314495,0.5252767097544284,-0.844569033791858,-0.11787159579315386,-0.8934848596300157,1.0866500832401549,-1.0273628233099534,-0.7563210328804112,-1.0458012732222097,3.4648690273947698,-0.7663787082563593,0.23411634179449198,2.1715745326091795,0.7118296063623902,-0.6331675614847522,0.15265662020452733,0.32348787182671696,-1.0067330375070733,1.4778057604454113,0.26352522855376515,0.3150296230084713,-0.8964688104440701,-0.8202009164999459,-0.431331157943843,-0.31005161035798645,0.9570953130333867,0.3231882138328412,-1.0183357268463764,-1.9206030931647375,0.15764552917621685,0.4691760481550034,0.4262346443446923,118000.0
