PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,PCA_39,PCA_40,PCA_41,PCA_42,PCA_43,PCA_44,PCA_45,PCA_46,PCA_47,PCA_48,PCA_49,PCA_50,PCA_51,PCA_52,PCA_53,PCA_54,PCA_55,PCA_56,PCA_57,PCA_58,PCA_59,PCA_60,PCA_61,PCA_62,PCA_63,PCA_64,SalePrice
2.0356031884615216,-1.687702470130869,-2.760235269847639,2.531464932888025,-0.00032445151966897497,-0.3868855332973204,-0.8731484199838568,-0.7487349327888271,-1.1019096135083366,-0.38956853367184435,-0.3369481234277461,0.6455797524469361,0.1279592797495432,-0.6076720517093904,-0.1614945266099652,-0.06801099966063391,0.4192043945203754,0.3523524164772196,0.7658173808135597,0.12642358170693946,-0.2207497469363577,0.057906450285116484,0.05898085751194874,-0.25620893372739717,0.2883613682379234,-0.48545358848684084,-0.569240185850293,0.19555006268733718,-0.01228359243037153,-0.4421302824616935,0.147115365491572,-0.19166197877938942,0.27214237025651655,-0.2989983217818429,-0.31503441601161825,0.18622425004178023,-0.06503574469400619,-0.3564892825545064,-0.3006059855826132,-0.11455418928716073,-0.18599678026495328,0.18070347038054133,0.23603010445635622,-0.0629822843365429,-0.08378602469502246,0.17557699510153107,-0.15454924245196255,0.007258830408653371,-0.20109298452442453,0.09363104419226106,-0.029243838828878117,-0.03616211263983963,0.29784808819583997,0.2864230921179641,0.06529405829189795,-0.23524030034800403,0.13200925384728052,0.22239041926281633,0.0832022017000931,-0.005521436975596572,0.017677056954126556,-0.022347171703751993,0.006115190676671453,0.019775141449566935,208500
1.7537439008495548,-1.5437142219380668,1.3210161723652976,-1.2723876253993438,0.39437141289158506,-0.4409889992010086,0.8457789771024989,1.183452317371016,-0.3233831260067218,0.4989874303940142,-1.1808920559049971,-1.0012944706234124,-1.467879243308384,0.23589010147174835,-0.689994898231997,0.00779617928840043,-0.6803384326978893,-0.8468446771509007,-1.953163026359157,-1.1279830542678975,-0.25855553029195477,-0.0189571117953235,-0.7967731583513249,1.4858952511280814,-0.21278714705203353,1.2100399405680309,-0.5671102569912931,0.15914044989986895,-0.428426555529182,0.4962323853114684,-0.4895150571507499,0.7011632950769193,-0.4372044239407505,-0.8911970936745597,-0.8157746991162986,-0.3448544168684785,-0.09001198959652115,-0.09648006039735361,0.055183181072349374,0.41185840951852526,0.11685396138860359,-0.12869185408430484,-0.5409777629565078,-0.24968738380351177,-0.15066601663617246,0.3169936105645153,0.2513204849296197,0.3210295173845742,-0.46129686709864465,0.22175512255053081,-0.20714896286642087,0.33972915252224606,-0.09697037581319118,-0.06316780792303522,-0.0004935742926874322,0.22940397324051873,0.04142401650644063,-0.22569871323577362,-0.12098490174600042,-0.06226638877224365,-0.09803441506642237,-0.08029732339086566,0.014535430315469609,0.0826849947761997,181500
3.5702139850961485,-0.4300302991928794,-0.4997224448102041,1.6161303912725886,-0.8610381751114405,0.22646822566792627,-0.7567673360062339,-0.16140624767118192,-0.7473593500592819,-0.5024030411028554,-0.563891496085641,0.7492611846979039,0.07169072544042747,-0.15735735753052832,-0.7301795130392745,-0.5719524016022036,0.16897522662225078,0.5909420430308526,0.2706032523078542,0.11012565252262142,-0.4612368729015405,0.6752939871084696,0.2858637712456141,-0.49818663129967367,0.25082050325974425,-0.5043683148390292,-0.5856532982438961,0.5405028083483928,-0.16744953260781628,-0.3744098186884515,0.11109896865779197,-0.3143845975736174,-0.021874872767158087,0.27468031228654605,-0.1594837665232424,-0.0021966575985474302,0.39957497542643833,-0.3828704753558096,-0.24654988598939928,-0.3179850622155384,-0.4113871016488797,0.27174932914093086,0.09780985373152518,-0.20946173233782972,-0.04525806662825818,0.23600541480778864,-0.1409105616610878,-0.014174628666117519,-0.2322089360729406,0.056608015434972195,-0.012385885850200952,0.04465969880250973,0.22566651367747165,0.230364920403948,0.11078545806224008,-0.394015592784806,0.09904400446195136,0.1987474372779436,-0.015809110757546457,0.0018729585126635547,-0.05739256742022853,-0.04518723476680254,0.013195579487823702,0.006749867082842559,223500
0.7651940599727755,-0.0437159009664416,2.3048512214944696,0.7324327501865302,-0.8953399569609789,0.5345175614975758,-0.5369268909175505,0.04626609283901341,-1.0452872964762743,0.3121735880767163,-0.5997315958237368,-0.620958262202608,0.3480000945932085,0.8158341478859961,0.17498611747948445,-1.9170974998340566,-0.6957354428381545,-1.294870341339233,1.0038685437657633,-0.2516716546878698,0.6615123572770634,0.3070673369767375,0.6421588919382508,-1.4628642435948453,-0.42536243107079125,-0.280356736363407,0.47872664850331476,0.11519561087505592,-0.41484921884528886,-0.37507848452447284,0.8715568642290389,0.7588801616983935,-0.36890423505159253,0.6877780180438395,0.478311268361932,1.3928226585637014,0.5703643754160767,0.022511398117181045,-0.2054253085389485,-0.23594497574511084,-0.133844998854571,-0.1336728996860837,0.6393211703498688,1.1279108892870529,1.023739136811182,0.05778755266423971,0.42436281082444466,-0.28591134101067334,-0.3430192482898858,-0.17443549858205631,-0.25240883987712276,0.3686692759145733,0.28264717396692063,0.2641369415623581,0.7282863487594841,-0.301366913747796,-0.3743696021468023,-0.386921611066233,0.21570636775907207,-0.21032909638559188,0.10486392899068504,0.13523049390328531,-0.4156754812142369,0.1401429539858808,140000
5.101637878348895,0.20332427787861457,-0.34129044042543705,2.1134903960858,0.9415321596608776,-0.03674857200994011,0.6740668051337273,0.008275593830056006,-0.5908141412102156,-0.6012674293673622,-0.15123927647411686,0.47651794501491995,-0.5352411555649027,-0.7033742272605453,-0.2377979946892035,-0.8804906296776105,-0.020680918187268735,-0.6973053233695844,-0.37051251645613736,-0.7480207864640489,0.09385468566848201,0.8374346951746127,0.047804978339213156,-0.8657546980779106,-0.2088000018821424,-0.46832690864099186,-0.31689780547480295,0.20195819773676452,-0.11055002778797005,-0.23858030585342,-0.32429146117238755,0.28674357157977504,-0.028396098985034535,0.036183010835409965,-0.21018476655390927,0.13620584767483218,0.5023237159454317,-0.11631020252802284,0.012909419672025954,-0.12319001682313356,-0.13784558359738705,-0.011710055082492928,-0.06983908595646401,0.016672084787991863,0.11096649768300362,0.047250229432403826,0.07983341123379198,0.05320821361755146,-0.09957564799150176,-0.11208179910862019,0.17236105642989807,0.04143798415586362,0.0798163043223192,-0.054695186339437804,-0.03560285970776129,0.09573196046917898,-0.25014335870629517,-0.2713722128352266,-0.24753005512504836,-0.04642947308805265,0.004390368943013155,0.06469177843662068,0.08938022756196305,0.12917390215570576,250000
-0.043964626763362755,-3.433321575557972,-1.0375219844717285,1.0530726646567408,-0.19693035458251734,-1.9157299379203874,-0.8050838967283855,-0.4838421993020886,0.5006514615732927,-0.4892164746554409,-0.872400822155312,1.384093605882103,1.4488869532636108,-1.060391288109436,-0.3877388425542867,-0.7492257262546278,-0.25706269128827014,0.09039678119875236,0.6727361679528828,1.6461219396900653,1.0441107386237567,0.8302724734805776,0.5250351838901178,0.1540905195875784,0.3017773371816113,0.4399480260413793,-1.3913049004154292,0.31500804954409034,0.2597284635486713,0.005923506055533477,0.20130101200657013,0.0668218351635389,0.4736081288099876,0.6733984819185649,0.3029715390330966,0.1811345552585187,0.6005540747286999,-0.4481858265272482,0.02473354797654263,0.43563059075478483,-0.14784964830111622,-0.667106505182907,0.11821313488042574,-0.18105227757669207,-0.8229398728264563,-0.7378783479243806,-0.17733819402089604,-0.01494671585568358,0.276848567225074,0.09119157373163081,0.1577643076683996,0.021228521945855016,-0.26597434023756616,0.0544342105706431,0.08734213570133186,-0.05624871873022251,-0.010804307979083723,-0.6164786898169632,0.15647729538278915,-0.007681596957914115,-0.02489789355046411,-0.07598305260108947,0.03668122018007523,0.3029176306283424,143000
5.101329552122754,-1.5804124347996333,0.04066355054036742,-1.394737459716661,0.2404630632182237,1.0080486839681286,-0.8380948612183426,0.6034348363471668,0.36291084354776815,-0.3461868026880633,-0.9784483655493816,0.184237036733489,-0.2198538172613989,-0.2595738241444256,0.1962907864368403,0.6255612796400947,-0.1667856625221756,-0.6436115443271109,0.16640419505692342,-0.6438803760228504,-0.5863737316049636,-0.2586428520417289,-0.20118998433189791,-0.1874653214985512,0.1036100548777343,0.5980582140830647,-0.3639556385846615,-0.673909837835233,0.16713234783703096,-0.4791948803255113,-0.3640086775552278,-0.5281168239455272,-0.20245773680181314,-0.5757453169057403,-0.27306316585902474,-0.3040242521089616,-0.18429824762734323,-0.024568469901844785,0.07633104471441839,0.508022132091022,-0.10732251626102941,-0.20994787656502872,-0.2507611800925209,0.08774390444848408,-0.19902925817720477,0.26588452436443766,0.19441259287621476,-0.3523636286594268,0.3411083383105763,-0.2581454940701081,-0.055201550438790443,0.4929444375639397,-0.5223213732712775,-0.2543654781979395,0.041030639368427775,-0.26611786377950947,-0.007100911022860482,0.15892739624990077,0.026117239873844428,0.059771011150971,-0.052430190013996736,-0.061305152519942605,0.21874871892790576,0.03725282165717805,307000
3.2873472019033203,-0.26859391883927347,2.0291923713038806,2.2019862579657663,-0.124110943525501,-0.7172777587820995,1.2223537072629942,0.5774339562515388,-0.2146417182490715,-0.11592102158887968,1.0559617768398255,0.30449466866869584,0.23974200060281164,1.249424888621244,1.8829864623309074,0.6443965054284754,2.378862761119714,0.02841981982378512,0.23997504284904378,-1.08907135096439,-0.43520035272579555,0.37927222365477453,0.1965748043971466,0.9050053207972784,-0.17302141471575713,0.13155178563931325,-0.5511567568927601,0.3477377788750824,0.1670855564975744,-0.3524378082068524,0.8653540907191409,0.4133305417062395,-0.1714878213547454,-0.2649776452121876,0.7574115570835255,-0.23937709049880562,0.7246010004084891,0.6315803986916878,-0.2512540935983092,0.4478541745747556,0.5791041368273271,0.07649065067980501,-0.7576536885255318,0.29648989087342514,-0.7030674344321131,0.21917326030537698,-0.15799057758835514,-0.21198974545426802,-0.07193053962775166,-0.043026363825512774,-0.8527480983121696,0.34183642222386257,-0.27944145645746643,-0.08813523470524265,0.14486917875795402,-0.46428688560260406,0.16929168891351953,-0.06768302938230676,-0.209538435517723,0.034664062024669075,-0.02795236390689534,-0.03629294904473548,-0.15939047608322005,0.040053489218525716,200000
-2.0522540611603506,3.397754647627389,1.657515677727405,0.027776589296487554,-0.09975180196239504,2.993175550627875,-0.2711959144622396,-0.09803844866278558,1.1274801180185199,0.7774275921533309,-0.9562323778358148,-1.6356325679200343,0.5323348484773632,0.6121944853341542,0.22256218114650297,-0.4605121955255768,0.04951018318146701,-1.3775494664800034,0.3715640147089632,0.6651766018103215,0.42614441356016053,0.8596008269678348,1.6655292305423317,1.3285129165216516,0.7643568269802586,0.5010406197510416,-1.1417279369085869,0.048822636149028695,-1.00049601320562,-0.8372630561370146,1.2295547646825218,-0.18727312131623608,-0.44673273507938144,-1.0947014307450156,0.39281467088894567,0.3147619821317406,0.7175220756151806,1.3743131583929336,0.033783818644085514,-0.8176288699828029,0.008743129374205393,0.21800165466237728,0.18682946352298835,0.35053739862046335,-0.44795880454875864,-0.6308834783470104,0.6291606265596853,-0.004518186984768955,0.1921256076924089,-0.045931064688515474,-0.015576835931299072,0.3024835002893671,0.42332798560965873,0.5669187011985402,0.22251077500577662,-0.2511187692584023,0.006971705822459434,-0.5570658602615577,-0.10886253697676794,0.1776701083271639,-0.04735849523271548,-0.6754730047381521,-0.2024799118831434,0.6404610733538539,129900
-0.120469162292948,-2.6323434651011786,2.3856834615682976,1.4030280912309312,-1.9326899387951644,3.284548210900816,0.11568587223655236,-0.51531532261466,1.1479836587233985,1.2363180421571331,-1.177873830993323,-2.8372535328614847,1.1126724350794628,0.4924071781940668,-0.3983052736146038,-1.149125157962956,0.9304314586856695,-0.7260842583081862,-0.35785704662176426,1.4164954049194263,0.805841024449127,1.782044319408031,-1.6216867583906938,1.2620036844515534,0.9868848243524881,0.24223747445591226,0.0021377292098596155,0.132158724289868,-0.6060346193520347,-0.6579594110838648,-0.11939472697631315,-0.4549560006732733,-0.18354570607586307,-0.2771432112982241,-0.2915242841392535,-0.01961842476652139,0.627547642761271,-0.04065251571197857,-0.5239193407983003,-0.25560514291340747,1.4471144193493186,0.44179317826597597,0.28877299048136823,0.4995158803295452,-0.5670297531651822,-0.17641730142654555,-0.23775223853631214,-0.25361788932580537,-0.7276590050312153,-0.17678295238409902,-0.46338896365854126,-0.0703702511747687,-0.16793980405402412,0.27154792254658805,0.016502884800298954,0.06814099823822724,-0.19489895443770655,-0.14586700880597522,1.0550446877237383,-0.030679243382316403,-0.004474233961934418,0.40555614743374285,-0.11564869146902049,-0.2550723423837152,118000
