MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,time,Total_Area,Final_Area,Overall_Plus,Overall_Mi,area,Lack_of_feature_index,MiscFeatureExtended,Has_Alley,Lot_Occupation,Number_Of_Floors,Total_Close_Live_Area,Outside_Live_Area,Total_Usable_Area,Area_Quality_Indicator,Area_Quality_Cond_Indicator,TotalBath,Has_garage,House_Age,Is_Remodeled,HasBsmt,Quality_condition,Quality_conditition_2,House_Age2,TotalSF,TotalBathrooms,SalePrice
60,0.3110970964829391,-0.11618116584372133,-0.1518305478600055,0.9880391317552624,-0.86807185020797,0.7026303885191418,0.6336962542731244,0.018547162802488033,0.7380435822400371,0.21668822144822164,-1.2060928330321858,0.3867255343193078,0.8341776229467224,0.3443367908834674,1.1180256985992312,0.653002909346123,-0.5101596183588895,1.047505332715975,0.8982161521478209,0.23791781878874532,0.9039370084155728,0.806150094653534,0.8151009050988282,-1.0049930426162847,1.2601322705963722,1.102700170912393,-0.15054453184683522,1.1133582787825433,0.5551574227714144,0.07892004626469815,-0.5654623198410064,1.1563185445190793,0.7961587989716177,-0.18952051996614405,-0.36497682387154823,-1.0481336879737841,-0.44797635005452907,0.9073840485332285,0.8868995376578024,0.8951038012863792,0.5257804053674537,-0.8064033417577033,1.2674652539123974,-0.11037385445837523,0.5936525342360147,1.0901816101467667,-0.25227567044613913,0.7869672023551053,1.2331639619934556,0.17443416268195694,-0.14149564082805086,0.7451207565374371,1.0094558712661645,0.23711588384446483,-0.9234861995056343,-0.9767647007754459,-0.5924161559253396,1.0004882182164927,0.323331885900972,0.3081098298758881,0.35512583147434335,0.21776875010177113,0.20338472449475323,0.3143711137066686,-0.8960043263265249,0.7482032690353482,-0.4311893132399518,-0.11352310622122795,-0.31002810645863876,-0.06162005689550324,0.9669733907369902,0.3272978838546219,-1.0222668930262502,-0.19161883406698135,-1.5536942194626921,0.15769724105939695,0.46920964814927135,0.426946986860187,-1.0389778246202033,0.1625845457839643,0.23858179205133467,0.20640683887781666,0.7931321298493127,0.1401331521218858,-0.9656025044997765,0.977324332852535,0.932145161196697,0.6274567684441154,1.1299247288089898,0.1625845457839643,-0.7994829751885284,0.01152787440525728,0.3683560143800184,0.1287435280372551,1.5934356103691791,0.16601758176720433,-1.0389778246202033,-0.9308574042571363,0.1239480878901329,0.14207940846211958,0.20640683887781666,-0.8884174658752086,0.1685380638926505,1.5934356103691791,208500.0
20,0.3110970964829391,0.6025857204033729,0.1471270730475199,0.9880391317552624,-0.86807185020797,0.7026303885191418,0.6336962542731244,0.018547162802488033,-0.49915528627359784,0.21668822144822164,1.9842861597000383,-1.0379175299045609,0.8341776229467224,0.3443367908834674,-0.3418839248972054,-0.059274832731343326,2.198685488496226,0.15236026628663474,-0.39391172256888735,0.23791781878874532,0.9039370084155728,-0.4361840204776139,-0.5301394081970813,-0.11411672256502559,-0.7606822636555716,-0.643169807825778,-0.15054453184683522,-0.18611829143605416,0.5551574227714144,0.07892004626469815,1.6782118563958353,0.6891645673780008,1.2202564066072452,-0.18952051996614405,-0.36497682387154823,-0.5716899219092964,0.5015620455562853,0.9073840485332285,0.8868995376578024,0.8951038012863792,0.5257804053674537,0.46520068477314847,-0.8430066242738083,-0.11037385445837523,-0.38437821352952123,-0.8184566332649115,3.9639176797550975,0.7869672023551053,-0.7557660443720291,0.17443416268195694,-0.14149564082805086,-0.7711921615947301,-0.28314548216492597,0.23711588384446483,0.6288247069466111,0.6862515462122569,-0.5924161559253396,-0.08573162638155675,0.323331885900972,0.3081098298758881,-0.05621953639320861,0.21776875010177113,0.20338472449475323,0.3143711137066686,1.4917018023253248,-0.9919085518377075,-0.4311893132399518,-0.11352310622122795,-0.31002810645863876,-0.06162005689550324,0.9669733907369902,0.3272978838546219,-1.0222668930262502,-0.19161883406698135,-0.44757145378678836,-0.6028062033863288,0.46920964814927135,0.426946986860187,-0.17835537467241444,0.1063336618349855,0.09335207659187475,1.3798791506211008,-1.347901273354959,0.12701649600027093,-0.9656025044997765,0.977324332852535,0.932145161196697,-0.40228019256369874,-0.755227945532113,0.1063336618349855,0.8863744758151823,0.250254318261409,0.1883894531654075,0.9677396124284237,0.35300596029341325,0.16601758176720433,-0.17835537467241444,-0.9308574042571363,0.1239480878901329,1.5702022368327544,1.3798791506211008,0.3560286456147367,0.112432759067515,0.35300596029341325,181500.0
60,0.3110970964829391,0.036953040374063315,0.5082684474676357,0.9880391317552624,-0.86807185020797,-1.0587913095960868,0.6336962542731244,0.018547162802488033,0.7380435822400371,0.21668822144822164,-1.2060928330321858,0.3867255343193078,0.8341776229467224,0.3443367908834674,1.1180256985992312,0.653002909346123,-0.5101596183588895,0.9811982907582459,0.8503595641953503,0.23791781878874532,0.9039370084155728,0.806150094653534,0.8151009050988282,-1.0049930426162847,1.1245105713898478,1.102700170912393,-0.15054453184683522,1.1133582787825433,0.5551574227714144,0.07892004626469815,0.8536336988969822,1.1563185445190793,0.3609131220830632,-0.18952051996614405,-0.36497682387154823,-0.10356085836831674,-0.2982954206971593,0.9073840485332285,0.8868995376578024,0.8951038012863792,0.5257804053674537,-0.5685852510505485,1.2803166231368912,-0.11037385445837523,0.7271939348151809,1.0901816101467667,-0.25227567044613913,0.7869672023551053,1.2331639619934556,0.17443416268195694,-0.14149564082805086,0.7451207565374371,-0.28314548216492597,0.23711588384446483,0.6288247069466111,0.6862515462122569,-0.5924161559253396,0.9200274889870076,0.323331885900972,0.3081098298758881,0.6355885822931288,0.21776875010177113,0.20338472449475323,0.3143711137066686,-0.8960043263265249,0.39379901694541836,-0.4311893132399518,-0.11352310622122795,-0.31002810645863876,-0.06162005689550324,0.9669733907369902,0.3272978838546219,-1.0222668930262502,-0.19161883406698135,1.0272589004477501,0.15769724105939695,0.46920964814927135,0.426946986860187,-0.9727760977011426,0.34245494411339855,0.44919216235380366,0.20640683887781666,0.7931321298493127,0.5194285757442458,-0.9656025044997765,0.977324332852535,0.932145161196697,0.07533666663585833,1.1299247288089898,0.34245494411339855,-0.9925036980805517,0.16205593866198018,0.4644864438388873,0.22768363044075351,1.5934356103691791,0.16601758176720433,-0.9727760977011426,1.0742783969130507,0.1239480878901329,0.14207940846211958,0.20640683887781666,-0.8405541538948261,0.34793684367417316,1.5934356103691791,223500.0
70,0.3110970964829391,-0.38179089695681107,0.1349576013432384,0.9880391317552624,-0.86807185020797,-1.0587913095960868,0.6336962542731244,0.018547162802488033,-1.7363541547872328,0.21668822144822164,-1.0381781492041742,0.3867255343193078,0.8341776229467224,0.3443367908834674,1.1180256985992312,0.653002909346123,-0.5101596183588895,-1.8700045134240966,-0.6810512502837114,0.23791781878874532,0.9039370084155728,1.1611026989767192,1.412985488785899,-0.11411672256502559,-0.7606822636555716,-0.643169807825778,-0.15054453184683522,-1.4855948616546517,-0.4764066573686962,2.328915090752376,-0.5654623198410064,0.6891645673780008,-0.3784747744195244,-0.18952051996614405,-0.36497682387154823,0.18264525627645178,-0.6818528021754193,0.9073840485332285,-0.1568494933049207,0.8951038012863792,0.5257804053674537,-0.42306383704089917,1.1552280133468322,-0.11037385445837523,0.6062380663141084,1.0901816101467667,-0.25227567044613913,-1.026424734608957,-0.7557660443720291,0.17443416268195694,-0.14149564082805086,0.7451207565374371,0.3631551945506193,0.23711588384446483,0.6288247069466111,1.240590295208158,1.5647241557740028,0.7993363951427799,-0.7190729081123612,1.6257324552863033,0.7945174744237739,0.21776875010177113,0.20338472449475323,0.3143711137066686,-0.8960043263265249,0.2244008108040505,2.375202618883997,-0.11352310622122795,-0.31002810645863876,-0.06162005689550324,0.9669733907369902,0.3272978838546219,-1.0222668930262502,-0.19161883406698135,-1.5536942194626921,-1.3633096478320545,0.46920964814927135,-3.2099972468693583,1.807696432899406,0.036499482908365695,0.2396712527266206,0.20640683887781666,0.7931321298493127,0.23458586658679792,-0.9656025044997765,0.977324332852535,0.932145161196697,0.372202009588231,1.1299247288089898,0.036499482908365695,0.9293452776461517,0.20053778360973223,0.48900649242090943,0.25299964145673737,-0.2672088647444697,0.16601758176720433,1.807696432899406,1.0742783969130507,0.1239480878901329,0.14207940846211958,0.20640683887781666,0.5953452055166493,0.04276639737081282,-0.2672088647444697,140000.0
60,0.3110970964829391,0.7783252623547087,1.0179685961111244,0.9880391317552624,-0.86807185020797,-1.0587913095960868,0.6336962542731244,0.018547162802488033,-0.49915528627359784,0.21668822144822164,0.4730540052479321,0.3867255343193078,0.8341776229467224,0.3443367908834674,1.1180256985992312,1.3652806514235893,-0.5101596183588895,0.9480447697793816,0.754646388290409,0.23791781878874532,0.9039370084155728,0.806150094653534,0.8151009050988282,-1.0049930426162847,1.592557481873488,1.102700170912393,-0.15054453184683522,1.1133582787825433,0.5551574227714144,0.07892004626469815,1.3860207007946082,1.1563185445190793,0.7045909751263164,-0.18952051996614405,-0.36497682387154823,0.052445766545590494,0.22792659657484374,0.9073840485332285,0.8868995376578024,0.8951038012863792,0.5257804053674537,0.15902003902760478,1.4602440305835929,-0.11037385445837523,1.3603587577061218,1.0901816101467667,-0.25227567044613913,0.7869672023551053,1.2331639619934556,1.399686687027685,-0.14149564082805086,0.7451207565374371,1.6557565479817098,0.23711588384446483,0.6288247069466111,0.6862515462122569,-0.5924161559253396,0.879797124372265,0.323331885900972,1.6257324552863033,1.7013470354045135,0.21776875010177113,0.20338472449475323,0.3143711137066686,1.103040651486481,1.0422949903890872,-0.4311893132399518,-0.11352310622122795,-0.31002810645863876,-0.06162005689550324,0.9669733907369902,0.3272978838546219,-1.0222668930262502,-0.19161883406698135,2.133381666123654,0.15769724105939695,0.46920964814927135,0.426946986860187,-0.9396752342416123,1.0572038764300147,1.2414959749774166,0.7931429947494587,1.3283904806503806,1.2331093200310281,-0.9656025044997765,0.977324332852535,0.932145161196697,0.001978270116726919,1.1299247288089898,1.0572038764300147,0.7773366507438378,1.0731361867682991,1.3040149011475246,1.1120291788435805,1.5934356103691791,0.16601758176720433,-0.9396752342416123,-0.9308574042571363,0.1239480878901329,0.6913574193739022,0.7931429947494587,-0.7448275299340611,1.0606544572806522,1.5934356103691791,250000.0
50,0.3110970964829391,0.8214744549319948,0.9966253835977266,0.9880391317552624,-0.86807185020797,-1.0587913095960868,0.6336962542731244,0.018547162802488033,0.7380435822400371,0.21668822144822164,-0.19860473006411508,0.3867255343193078,0.8341776229467224,0.3443367908834674,-1.5098116236943546,-0.7715525748088097,-0.5101596183588895,0.7159701229273304,0.5153634485280555,0.23791781878874532,0.9039370084155728,0.806150094653534,0.8151009050988282,-0.11411672256502559,-0.7606822636555716,-0.643169807825778,-0.15054453184683522,5.011787989438336,0.5551574227714144,0.07892004626469815,-0.5654623198410064,1.1563185445190793,0.8411049771558169,-0.18952051996614405,-0.36497682387154823,-1.3812625165496362,-0.5883022213270632,0.9073840485332285,0.8868995376578024,0.8951038012863792,0.5257804053674537,-1.040725291307576,0.8897042194700385,-0.11037385445837523,-0.13285843465849068,1.0901816101467667,-0.25227567044613913,-1.026424734608957,1.2331639619934556,-2.276070886009499,-0.14149564082805086,-0.7711921615947301,-0.9294461588804712,0.23711588384446483,-0.9234861995056343,-0.9767647007754459,-0.5924161559253396,0.5981845720690669,-0.7190729081123612,0.3081098298758881,0.0372680472130532,0.21776875010177113,0.20338472449475323,0.3143711137066686,-0.21025759566296298,0.08911381743764649,-0.4311893132399518,8.808779404371371,-0.31002810645863876,-0.06162005689550324,0.9669733907369902,1.5881968749718849,0.33129127426815413,5.223634090035027,1.3959664890063848,0.9182006855051227,0.46920964814927135,0.426946986860187,-0.6748683265653695,-0.4287586679558188,-0.3282421861005732,-0.9670654728654675,-0.277384571752823,0.21748780612115598,-0.9656025044997765,0.977324332852535,0.932145161196697,-1.1734919107271284,1.1299247288089898,-0.4287586679558188,1.2892950030259276,-0.0909110602580298,-0.4430703821039657,-0.653341065600955,0.35300596029341325,0.16601758176720433,-0.6748683265653695,1.0742783969130507,0.1239480878901329,-0.9564766133614456,-0.9670654728654675,-0.45764765805176605,-0.42171083599838477,0.35300596029341325,143000.0
20,0.3110970964829391,0.3748629285317044,0.2610415398873361,0.9880391317552624,-0.86807185020797,0.7026303885191418,0.6336962542731244,0.018547162802488033,0.7380435822400371,0.21668822144822164,1.4805421082160029,0.3867255343193078,0.8341776229467224,0.3443367908834674,-0.3418839248972054,1.3652806514235893,-0.5101596183588895,1.0806588536948394,0.9939293280527624,0.23791781878874532,0.9039370084155728,0.806150094653534,0.8151009050988282,0.7767595974862337,1.2241025595755781,1.102700170912393,-0.15054453184683522,1.1133582787825433,1.5867215029115251,0.07892004626469815,1.3860207007946082,1.1563185445190793,1.705874492591336,-0.18952051996614405,-0.36497682387154823,-0.4626262706867478,1.49319820254886,0.9073840485332285,0.8868995376578024,0.8951038012863792,0.5257804053674537,1.338005452470261,-0.8430066242738083,-0.11037385445837523,0.5646538638568299,1.0901816101467667,-0.25227567044613913,0.7869672023551053,-0.7557660443720291,0.17443416268195694,-0.14149564082805086,0.7451207565374371,0.3631551945506193,0.23711588384446483,0.6288247069466111,1.240590295208158,-0.5924161559253396,1.0407185828312353,0.323331885900972,0.3081098298758881,0.7664711993418953,0.21776875010177113,0.20338472449475323,0.3143711137066686,1.3559414043684814,0.684346223803954,-0.4311893132399518,-0.11352310622122795,-0.31002810645863876,-0.06162005689550324,0.9669733907369902,0.3272978838546219,-1.0222668930262502,-0.19161883406698135,0.6585513118891154,-0.6028062033863288,0.46920964814927135,0.426946986860187,-1.105179551539264,1.0949169047681715,1.1033227842749962,0.7931429947494587,1.3283904806503806,0.9049396581368537,-0.9656025044997765,0.977324332852535,0.932145161196697,0.21310759181600997,-0.755227945532113,1.0949169047681715,0.9528363367321586,1.1402092240222714,1.3444193571926852,1.1556033568152144,0.9732207853312963,0.16601758176720433,-1.105179551539264,1.0742783969130507,0.1239480878901329,0.6913574193739022,0.7931429947494587,-1.0320074018163563,1.0982507730587052,0.9732207853312963,307000.0
60,0.3110970964829391,0.036953040374063315,0.3277010232994403,0.9880391317552624,-0.86807185020797,-1.0587913095960868,0.6336962542731244,0.018547162802488033,-1.7363541547872328,0.21668822144822164,0.30513932141992034,2.12426116583371,0.8341776229467224,0.3443367908834674,1.1180256985992312,0.653002909346123,0.3927887505928156,0.05289970335004139,-0.5374814864262993,0.23791781878874532,0.9039370084155728,-0.9686129269623915,-1.1280239918841521,0.7767595974862337,1.3901853027613065,-0.643169807825778,-0.15054453184683522,-0.18611829143605416,0.5551574227714144,0.07892004626469815,0.8536336988969822,0.6891645673780008,1.046195949518373,2.268337219675135,1.7195377977592445,-0.8068376962480222,0.13905354476890544,0.9073840485332285,0.8868995376578024,0.8951038012863792,0.5257804053674537,0.04886352542801286,1.3969853517652482,-0.11037385445837523,1.206414687514038,1.0901816101467667,-0.25227567044613913,0.7869672023551053,1.2331639619934556,0.17443416268195694,-0.14149564082805086,-0.7711921615947301,0.3631551945506193,0.23711588384446483,2.181135613398857,0.6862515462122569,-0.5924161559253396,-0.20642272022578448,0.323331885900972,0.3081098298758881,0.05596556393430556,0.21776875010177113,0.20338472449475323,0.3143711137066686,1.2838293620107208,1.7597690597226425,2.3740677487550457,-0.11352310622122795,-0.31002810645863876,-0.06162005689550324,0.9669733907369902,0.3272978838546219,0.33129127426815413,5.2236286254231326,1.7646740775650194,0.9182006855051227,0.46920964814927135,0.426946986860187,-0.012851057374762725,0.9049769277053634,0.8047955322976073,0.7931429947494587,0.2578737790482449,0.7123143303960463,-0.9656025044997765,0.977324332852535,0.932145161196697,0.6167325094904578,1.1299247288089898,0.9049769277053634,2.201526614104576,1.2942439235068697,1.1663321509512279,1.3629542827027181,1.5934356103691791,0.16601758176720433,-0.012851057374762725,-0.9308574042571363,0.1239480878901329,0.9110686237386152,0.7931429947494587,0.5953452055166493,0.9088880160341122,1.5934356103691791,200000.0
50,1.7279653135109525,-0.8880794847051859,-0.8801974688759668,0.9880391317552624,-0.86807185020797,0.7026303885191418,0.6336962542731244,0.018547162802488033,0.7380435822400371,0.21668822144822164,0.8088833729039557,-2.93999996611015,0.8341776229467224,0.3443367908834674,-1.5098116236943546,0.653002909346123,-0.5101596183588895,-1.3395481777622655,-1.6381830093331249,0.23791781878874532,0.9039370084155728,-2.033470739931947,1.412985488785899,-0.11411672256502559,-0.7606822636555716,-0.643169807825778,-0.15054453184683522,-1.4855948616546517,-0.4764066573686962,0.07892004626469815,-0.5654623198410064,-1.179451341186313,-1.1464368126977977,-0.18952051996614405,-0.36497682387154823,0.999773358524916,-0.22345495601847443,0.9073840485332285,-0.1568494933049207,0.8951038012863792,-2.2677081795446457,-0.21684851075182748,1.1503455085969887,-0.11037385445837523,0.7065456612573539,-0.8184566332649115,-0.25227567044613913,0.7869672023551053,-0.7557660443720291,-1.050818361663771,3.470712324642487,-0.7711921615947301,1.0094558712661645,-1.333574298888343,2.181135613398857,0.6862515462122569,1.5647241557740028,-1.8960980340449725,-0.7190729081123612,0.3081098298758881,-0.018824502950703887,-1.6447945595921987,0.20338472449475323,0.3143711137066686,0.4135178544705041,-0.9919085518377075,2.3730134645850547,-0.11352310622122795,-0.31002810645863876,-0.06162005689550324,0.9669733907369902,0.3272978838546219,-1.0222668930262502,-0.19161883406698135,-0.8162790423454229,0.15769724105939695,0.46920964814927135,-3.2099972468693583,1.3442843444659813,0.36728993300894686,0.32452402010204096,0.20640683887781666,0.7931321298493127,0.0024840147642712514,-0.9656025044997765,0.977324332852535,0.932145161196697,1.2675727410856248,1.1299247288089898,0.36728993300894686,0.8718479589648448,0.47508291919593004,0.6631363990913199,0.43357193201582206,-0.2672088647444697,0.16601758176720433,1.3442843444659813,1.0742783969130507,0.1239480878901329,0.14207940846211958,0.20640683887781666,1.6483380690850646,0.3727059921884833,-0.2672088647444697,129900.0
190,0.3110970964829391,-0.9463272653629119,-0.45350984677998607,0.9880391317552624,-0.86807185020797,0.7026303885191418,0.6336962542731244,0.018547162802488033,-1.7363541547872328,0.21668822144822164,-1.5419222006882094,-2.93999996611015,-6.741155304199515,1.3504770746159513,-0.92584777429578,-0.7715525748088097,0.3927887505928156,-1.07432000993135,-1.6381830093331249,0.23791781878874532,0.9039370084155728,-0.4361840204776139,-0.5301394081970813,-0.11411672256502559,-0.7606822636555716,-0.643169807825778,-0.15054453184683522,-1.4855948616546517,-0.4764066573686962,0.07892004626469815,-0.5654623198410064,1.1563185445190793,1.0339150434695257,-0.18952051996614405,-0.36497682387154823,-1.0857929375343172,-0.13224313969132723,0.9073840485332285,0.8868995376578024,0.8951038012863792,0.5257804053674537,-0.04193847171371069,-0.8430066242738083,-0.11037385445837523,-0.8954488727859176,1.0901816101467667,-0.25227567044613913,-1.026424734608957,-0.7557660443720291,-1.050818361663771,3.470712324642487,-0.7711921615947301,-0.9294461588804712,0.23711588384446483,2.181135613398857,0.6862515462122569,-0.5924161559253396,-1.5742551171270318,0.323331885900972,-1.0095127955345273,-1.2481862273730466,2.080332059795741,0.20338472449475323,0.3143711137066686,-0.8960043263265249,-0.8197694341004306,-0.4311893132399518,-0.11352310622122795,-0.31002810645863876,-0.06162005689550324,0.9669733907369902,0.3272978838546219,-1.0222668930262502,-0.19161883406698135,-1.9224018080213268,0.15769724105939695,0.46920964814927135,0.426946986860187,1.0794774367897386,-0.571455691989564,-0.8210327783451684,-0.38032931699382544,-0.8126429225538909,-0.8363862304503439,-0.9656025044997765,0.977324332852535,0.932145161196697,-0.14944249084355915,-0.755227945532113,-0.571455691989564,-1.4027512875625656,-0.7693714930826309,-0.8723587065387323,-0.7016653878134412,-0.2672088647444697,0.16601758176720433,1.0794774367897386,1.0742783969130507,0.1239480878901329,-0.407198602449663,-0.38032931699382544,1.6483380690850646,-0.5642589953558248,-0.2672088647444697,118000.0
