Id,SalePrice
1461,135399.67
1462,156228.97
1463,167796.66
1464,164900.6
1465,158173.62
1466,150209.84
1467,159191.47
1468,148854.39
1469,159286.4
1470,124446.06
1471,166297.89
1472,98091.63
1473,95555.35
1474,134597.69
1475,107350.59
1476,286760.1
1477,224187.05
1478,229206.89
1479,228865.61
1480,357197.84
1481,251688.52
1482,177510.8
1483,156479.86
1484,139681.77
1485,140020.47
1486,164424.95
1487,263138.94
1488,207331.02
1489,163670.06
1490,179846.19
1491,158094.33
1492,104243.67
1493,168550.67
1494,262369.94
1495,255200.69
1496,175322.48
1497,147822.28
1498,127177.35
1499,128131.516
1500,126160.06
1501,151275.4
1502,113174.58
1503,237625.06
1504,195048.14
1505,177719.3
1506,168585.62
1507,223402.73
1508,187809.5
1509,144444.2
1510,137014.47
1511,135153.94
1512,152682.94
1513,128536.58
1514,193562.55
1515,197499.45
1516,144762.72
1517,167149.3
1518,128190.94
1519,183737.12
1520,129535.25
1521,138044.73
1522,150700.48
1523,108562.64
1524,124071.16
1525,128222.12
1526,131947.8
1527,97691.984
1528,135526.17
1529,131498.42
1530,177523.44
1531,111261.84
1532,117530.94
1533,131626.33
1534,119627.15
1535,188245.22
1536,121441.78
1537,78188.84
1538,167715.66
1539,195189.0
1540,103207.63
1541,140566.16
1542,138332.06
1543,187796.14
1544,95877.6
1545,115270.68
1546,110925.9
1547,140999.56
1548,136906.78
1549,115222.46
1550,122796.61
1551,115836.77
1552,132595.16
1553,162358.0
1554,123887.45
1555,168428.69
1556,84276.234
1557,112817.62
1558,97780.734
1559,101115.79
1560,145786.77
1561,131277.95
1562,127640.93
1563,123644.65
1564,146068.72
1565,141801.9
1566,194670.94
1567,87868.19
1568,201350.34
1569,142512.03
1570,130237.98
1571,125947.24
1572,151469.92
1573,188537.39
1574,101347.27
1575,171206.83
1576,233791.88
1577,161306.44
1578,137455.2
1579,140699.89
1580,171626.94
1581,147765.58
1582,121458.3
1583,278783.62
1584,201548.16
1585,122268.57
1586,91638.46
1587,105975.28
1588,135804.75
1589,104196.14
1590,122126.06
1591,95941.83
1592,129070.3
1593,123691.99
1594,136564.08
1595,108107.95
1596,188468.58
1597,172694.89
1598,155743.36
1599,142966.3
1600,157312.98
1601,85389.086
1602,101813.54
1603,95845.836
1604,216510.56
1605,230869.39
1606,162519.75
1607,152908.84
1608,180015.5
1609,159385.55
1610,140177.62
1611,130470.88
1612,154303.94
1613,163211.47
1614,120068.664
1615,95174.17
1616,76097.414
1617,88698.625
1618,125350.836
1619,140518.9
1620,178132.64
1621,135082.78
1622,135201.89
1623,249624.67
1624,201254.92
1625,128578.125
1626,150895.33
1627,169002.47
1628,249969.92
1629,145007.89
1630,282026.97
1631,176117.1
1632,199591.16
1633,142987.81
1634,156954.83
1635,148518.34
1636,136032.8
1637,184721.95
1638,166042.22
1639,171620.16
1640,222932.42
1641,179425.84
1642,173916.72
1643,195525.19
1644,195063.58
1645,175327.56
1646,136395.06
1647,146080.73
1648,125709.945
1649,133529.92
1650,115066.0
1651,123900.625
1652,93827.96
1653,96984.07
1654,131851.61
1655,116579.12
1656,128077.4
1657,131851.61
1658,126625.75
1659,113158.98
1660,140339.61
1661,383157.94
1662,322559.66
1663,303269.56
1664,451920.78
1665,236989.27
1666,300632.47
1667,314963.53
1668,271908.38
1669,256393.86
1670,284515.16
1671,221670.36
1672,356544.25
1673,255096.38
1674,218788.64
1675,166209.33
1676,162417.9
1677,187335.38
1678,436462.9
1679,316238.44
1680,249152.81
1681,208125.7
1682,284574.8
1683,158447.12
1684,145298.34
1685,142670.36
1686,146624.27
1687,136487.02
1688,145796.5
1689,154072.36
1690,157773.4
1691,143140.97
1692,230352.48
1693,142311.42
1694,157605.11
1695,137231.61
1696,249781.56
1697,143249.1
1698,308249.2
1699,247478.17
1700,206076.97
1701,235495.03
1702,214390.23
1703,219124.47
1704,253662.19
1705,185190.86
1706,352017.34
1707,168196.52
1708,176934.53
1709,240632.94
1710,180760.3
1711,207662.12
1712,220924.8
1713,223228.08
1714,170023.17
1715,164513.45
1716,159207.88
1717,146510.27
1718,137190.27
1719,173654.31
1720,206617.22
1721,140472.84
1722,130941.8
1723,151610.38
1724,183029.48
1725,191168.5
1726,163118.31
1727,140732.72
1728,144772.28
1729,153631.83
1730,162252.78
1731,117015.2
1732,126846.58
1733,123362.06
1734,129637.66
1735,133199.25
1736,114539.61
1737,313878.62
1738,193883.61
1739,240241.22
1740,197438.12
1741,175919.81
1742,148579.16
1743,143421.27
1744,275127.3
1745,173347.6
1746,197363.53
1747,171476.53
1748,225977.86
1749,143913.5
1750,133101.8
1751,203584.62
1752,116288.68
1753,139621.22
1754,171364.72
1755,149132.19
1756,120439.01
1757,124602.836
1758,139088.58
1759,170813.98
1760,148790.64
1761,138325.11
1762,160030.33
1763,159759.89
1764,114674.125
1765,160587.08
1766,158417.48
1767,196371.12
1768,147482.05
1769,143735.52
1770,134760.55
1771,129021.44
1772,132320.36
1773,130159.59
1774,116403.586
1775,128525.62
1776,113967.92
1777,123457.78
1778,134451.95
1779,115098.37
1780,164131.34
1781,127153.875
1782,93615.57
1783,123807.51
1784,100918.37
1785,121031.85
1786,139060.38
1787,138793.0
1788,74770.7
1789,103300.66
1790,90094.016
1791,174786.75
1792,150838.61
1793,122057.61
1794,133458.9
1795,134985.95
1796,120069.65
1797,122816.65
1798,112842.31
1799,116388.64
1800,118498.39
1801,139084.28
1802,142788.53
1803,127346.47
1804,137190.31
1805,130283.74
1806,129196.984
1807,132738.56
1808,114919.87
1809,130128.28
1810,142954.08
1811,101579.0
1812,107653.95
1813,119251.74
1814,98118.73
1815,67079.055
1816,101175.62
1817,95727.46
1818,143927.4
