Id,SalePrice
1461,117489.734
1462,155297.22
1463,167826.69
1464,184359.64
1465,178809.25
1466,169548.98
1467,167380.83
1468,158983.77
1469,169977.69
1470,117744.12
1471,193199.67
1472,99075.17
1473,95272.23
1474,148381.44
1475,123810.58
1476,358236.38
1477,236591.83
1478,286606.38
1479,234673.98
1480,544010.7
1481,317385.34
1482,204653.22
1483,160294.23
1484,161786.27
1485,169525.47
1486,188729.5
1487,326311.88
1488,225067.72
1489,183950.98
1490,205488.47
1491,184996.05
1492,92242.19
1493,188588.28
1494,282847.44
1495,274274.75
1496,216597.47
1497,166917.98
1498,154007.4
1499,156977.62
1500,151660.9
1501,168376.61
1502,146992.6
1503,283619.56
1504,228172.94
1505,210466.9
1506,174275.03
1507,230240.1
1508,190848.9
1509,149259.89
1510,141678.36
1511,135138.03
1512,173357.52
1513,138079.88
1514,170677.03
1515,180276.7
1516,153216.9
1517,154122.33
1518,132352.02
1519,216250.1
1520,126492.53
1521,127104.93
1522,160733.67
1523,100513.23
1524,118138.3
1525,115323.07
1526,118947.73
1527,103992.38
1528,133829.69
1529,137340.9
1530,177219.33
1531,103289.914
1532,105599.695
1533,145860.8
1534,117829.65
1535,156803.45
1536,112982.984
1537,81367.5
1538,185173.1
1539,221124.39
1540,104080.02
1541,140382.77
1542,129603.266
1543,208351.36
1544,91132.03
1545,109550.44
1546,120183.35
1547,132890.22
1548,130733.95
1549,112121.414
1550,129470.38
1551,120405.41
1552,135657.47
1553,159232.64
1554,108294.0
1555,154345.62
1556,81536.25
1557,105798.05
1558,96141.1
1559,93281.58
1560,138788.12
1561,137483.53
1562,122338.2
1563,116210.33
1564,147505.12
1565,134824.53
1566,226180.08
1567,72981.45
1568,216924.25
1569,130210.586
1570,128551.66
1571,118323.82
1572,142022.31
1573,233982.11
1574,115720.23
1575,205457.94
1576,216898.34
1577,188176.72
1578,138200.98
1579,135230.86
1580,180957.03
1581,152630.84
1582,124052.73
1583,312236.78
1584,229175.05
1585,138013.94
1586,73307.15
1587,97128.42
1588,144560.11
1589,104059.875
1590,127988.5
1591,92294.07
1592,124807.195
1593,127654.79
1594,132734.6
1595,105805.47
1596,218598.1
1597,171981.73
1598,191194.94
1599,183943.17
1600,175020.73
1601,67245.055
1602,107626.81
1603,98195.38
1604,280347.66
1605,235830.84
1606,163319.66
1607,143597.69
1608,206383.19
1609,180379.36
1610,142613.8
1611,131078.2
1612,161079.95
1613,155525.2
1614,129408.4
1615,92098.945
1616,68230.836
1617,89231.19
1618,118599.29
1619,133920.75
1620,155130.08
1621,123748.71
1622,132260.48
1623,281130.88
1624,211022.47
1625,118195.95
1626,161703.89
1627,177059.52
1628,274721.84
1629,172009.88
1630,392207.47
1631,207306.69
1632,221733.77
1633,161892.53
1634,181125.3
1635,180456.22
1636,144455.66
1637,184239.4
1638,214766.36
1639,171841.98
1640,250700.12
1641,165908.94
1642,214459.55
1643,209931.9
1644,214252.92
1645,177347.92
1646,150139.34
1647,154487.48
1648,127177.14
1649,132582.55
1650,115660.93
1651,120645.766
1652,103463.414
1653,102919.32
1654,149242.62
1655,140929.81
1656,140976.67
1657,148454.9
1658,145258.2
1659,128943.59
1660,144196.36
1661,478818.78
