Id,SalePrice
1461,117353.87
1462,149968.88
1463,164932.36
1464,216691.52
1465,196033.42
1466,157910.5
1467,162793.7
1468,161697.28
1469,209581.61
1470,123757.95
1471,206444.72
1472,96530.555
1473,110000.23
1474,145325.6
1475,108945.78
1476,291336.56
1477,258672.16
1478,302657.1
1479,308135.72
1480,326173.5
1481,260945.81
1482,203701.33
1483,182657.45
1484,165720.42
1485,193265.33
1486,210467.36
1487,292337.47
1488,231067.45
1489,216189.81
1490,252970.03
1491,195452.56
1492,98154.52
1493,180124.1
1494,287828.62
1495,248770.33
1496,247514.58
1497,164554.08
1498,158595.22
1499,159339.55
1500,152589.23
1501,173635.53
1502,137536.48
1503,306468.88
1504,264726.3
1505,255617.94
1506,183463.5
1507,241336.7
1508,198860.58
1509,146163.9
1510,159219.83
1511,159633.62
1512,196650.03
1513,140037.97
1514,162905.69
1515,153121.3
1516,146705.52
1517,147953.39
1518,140707.78
1519,317727.6
1520,136785.38
1521,134160.27
1522,126795.375
1523,104105.49
1524,118557.3
1525,120144.59
1526,107520.57
1527,115241.89
1528,147045.5
1529,141848.92
1530,167560.98
1531,144403.12
1532,117343.09
1533,139725.67
1534,126771.266
1535,156569.8
1536,116641.47
1537,92553.77
1538,178788.78
1539,201514.38
1540,128347.766
1541,135897.75
1542,137889.36
1543,180840.61
1544,119064.87
1545,113531.016
1546,128306.164
1547,128716.11
1548,129681.16
1549,116760.88
1550,134543.08
1551,117773.336
1552,131082.98
1553,132102.4
1554,116373.31
1555,144363.73
1556,94359.766
1557,104574.36
1558,108411.75
1559,90845.99
1560,148834.75
1561,147233.52
1562,122225.12
1563,114193.76
1564,171330.33
1565,142154.81
1566,206317.33
1567,91162.45
1568,245328.98
1569,159352.9
1570,135747.92
1571,130624.53
1572,147374.84
1573,218747.48
1574,134151.11
1575,237598.47
1576,256881.27
1577,212340.61
1578,152411.33
1579,139456.22
1580,170754.45
1581,139365.67
1582,127007.266
1583,383197.84
1584,223667.56
1585,146127.6
1586,105997.63
1587,109936.82
1588,149791.45
1589,95835.875
1590,138568.64
1591,85897.74
1592,138950.72
1593,111548.016
1594,128038.77
1595,113143.15
1596,165735.12
1597,164619.53
1598,180305.36
1599,174913.78
1600,197413.73
1601,96339.42
1602,110813.18
1603,103206.164
1604,272641.66
1605,255528.9
1606,159397.2
1607,189802.33
1608,224595.81
1609,188563.75
1610,151440.69
1611,133385.16
1612,183437.2
1613,165049.55
1614,125068.27
1615,106306.64
1616,72296.07
1617,95423.72
1618,126153.0
1619,135741.58
1620,213527.48
1621,132967.67
1622,147273.42
1623,290864.88
1624,250929.78
1625,108891.35
1626,144911.05
1627,163635.4
1628,271704.16
1629,172262.42
1630,377613.56
1631,169386.89
1632,215800.47
1633,166082.69
1634,176535.25
1635,202144.14
1636,149989.78
1637,206057.48
1638,203772.9
1639,150625.14
1640,253310.22
1641,148770.53
1642,235506.31
1643,229553.11
1644,244324.89
1645,196452.48
1646,145996.47
1647,153003.28
1648,131799.12
1649,131729.78
1650,133648.23
1651,133214.48
1652,99868.85
1653,102247.414
1654,154056.62
1655,141384.34
1656,148872.69
1657,150989.58
1658,153545.67
1659,102336.3
1660,156313.92
1661,330547.25
1662,314993.53
1663,355744.88
1664,329667.84
1665,308063.0
1666,327149.28
1667,307517.28
1668,327191.88
1669,304950.66
1670,308526.03
1671,248706.56
1672,350228.97
1673,308012.88
1674,235021.84
1675,183737.52
1676,203670.7
1677,197027.58
1678,357650.7
1679,358008.06
1680,276227.47
1681,215462.6
1682,234855.02
1683,194289.86
1684,185141.08
1685,181830.89
1686,158770.16
1687,166763.4
1688,180973.4
1689,202021.73
1690,203460.23
1691,207550.03
1692,260540.28
1693,168140.05
1694,174382.23
1695,146696.31
1696,258999.19
1697,155082.02
1698,290913.94
1699,290736.94
1700,246201.2
1701,255116.77
1702,244656.77
1703,249148.67
1704,311485.22
1705,239954.81
1706,346531.8
1707,179214.53
1708,193832.3
1709,246917.66
1710,240541.06
1711,256123.83
1712,239424.81
1713,314302.53
1714,238494.4
1715,210612.45
1716,178864.03
1717,165571.53
1718,113455.37
1719,220494.77
1720,240598.38
1721,189792.77
1722,111171.72
1723,162566.67
1724,216344.56
1725,236152.38
1726,203820.66
1727,154456.02
1728,207762.55
1729,161202.03
1730,154489.12
1731,108032.57
1732,136184.23
1733,108332.47
1734,117093.01
1735,137365.66
1736,104814.336
1737,308537.25
1738,223247.28
1739,273523.66
1740,235091.6
1741,195354.06
1742,160403.12
1743,170130.55
1744,272999.28
1745,200280.92
1746,147115.23
1747,241238.03
1748,241499.7
1749,164917.95
1750,133653.8
1751,234153.25
1752,109153.766
1753,150010.05
1754,210307.75
1755,160172.64
1756,129348.44
1757,116235.555
1758,147128.62
1759,138833.56
1760,170003.97
1761,121928.91
1762,141132.72
1763,173416.48
1764,106020.266
1765,156431.1
1766,157414.36
1767,275383.0
1768,138681.48
1769,155351.73
1770,148307.33
1771,140602.4
1772,135949.66
1773,129786.98
1774,143247.36
1775,134937.6
1776,105381.195
1777,105245.28
1778,133595.14
1779,97541.625
1780,146815.38
1781,129006.51
1782,88468.61
1783,147775.4
1784,122207.0
1785,117387.195
1786,143298.6
1787,157252.55
1788,81666.305
1789,105037.03
1790,82761.484
1791,230685.47
1792,147038.36
1793,139968.45
1794,138997.95
1795,119301.9
1796,122641.79
1797,113370.37
1798,118584.3
1799,108479.664
1800,126494.42
1801,152800.66
1802,137912.92
1803,151194.34
1804,137885.34
1805,134016.31
1806,129079.74
1807,145530.31
1808,125117.2
1809,110479.52
1810,134644.73
1811,111726.13
1812,93307.76
1813,137892.52
1814,97694.61
1815,68340.37
1816,115036.5
1817,114175.93
1818,199372.5
1819,133413.03
1820,68732.21
1821,115546.83
1822,153682.81
1823,69712.95
1824,127621.18
1825,129859.39
1826,88987.766
1827,117860.41
1828,120512.266
1829,128009.19
1830,151075.64
1831,149807.58
1832,95055.68
1833,133846.97
1834,129549.92
1835,148011.53
1836,127905.914
1837,96177.34
1838,132728.28
1839,99160.414
1840,163256.88
1841,158857.56
1842,103089.375
1843,142360.25
1844,133757.97
1845,144496.95
1846,138080.81
1847,149528.44
1848,76652.03
1849,82606.99
1850,102743.68
1851,139612.06
1852,135095.47
1853,132128.34
1854,162294.03
1855,157247.33
1856,261114.27
1857,138450.53
1858,157652.31
1859,120519.46
1860,180902.6
1861,120354.09
1862,374054.25
1863,371767.06
1864,371767.06
1865,346702.94
1866,337223.1
1867,237779.42
1868,249922.23
1869,227380.58
1870,280179.16
1871,251801.86
1872,193765.34
1873,265069.3
1874,143035.67
1875,186517.36
1876,181162.22
1877,241273.98
1878,203343.19
1879,133112.75
1880,136756.1
1881,301120.06
1882,246971.1
1883,207304.88
1884,210888.05
1885,307204.47
1886,305275.97
1887,232628.62
1888,309420.78
1889,168569.42
1890,132258.3
1891,136387.0
1892,108214.09
1893,129729.38
1894,128005.86
1895,138835.34
1896,122731.46
1897,110360.22
1898,126912.44
1899,135599.62
1900,124957.25
1901,142499.58
1902,129445.74
1903,164068.0
1904,123659.85
1905,145866.5
1906,153503.33
1907,219824.2
1908,117079.32
1909,137980.02
1910,118940.68
1911,202426.58
1912,286612.88
1913,191911.94
1914,91219.055
1915,282878.6
1916,92565.016
1917,270837.9
1918,138982.33
1919,166771.47
1920,163425.16
1921,323793.94
1922,313701.66
1923,204008.25
1924,259040.17
1925,237001.67
1926,443672.5
1927,133760.95
1928,152211.97
1929,114113.65
1930,130103.45
1931,139982.66
1932,134699.89
1933,165139.88
1934,150930.45
1935,160261.64
1936,175449.78
1937,156506.33
1938,179568.31
1939,214053.78
1940,180202.97
1941,164526.97
1942,189275.17
1943,206616.72
1944,324932.84
1945,353670.62
1946,128207.11
1947,275306.38
1948,137142.45
1949,286578.4
1950,171805.27
1951,287260.12
1952,234265.48
1953,175371.64
1954,147847.17
1955,122772.164
1956,284979.62
1957,147311.0
1958,275488.53
1959,164729.83
1960,112221.21
1961,118790.195
1962,90861.26
1963,117687.28
1964,112783.15
1965,154622.95
1966,128393.664
1967,279865.84
1968,346937.06
1969,256863.89
1970,260303.1
1971,330168.28
1972,340783.53
1973,262109.86
1974,296643.66
1975,334950.9
1976,304188.0
1977,324181.44
1978,303612.97
1979,322924.75
1980,193924.64
1981,319628.2
1982,201297.83
1983,188812.8
1984,153391.94
1985,241339.67
1986,219454.55
1987,152585.0
1988,183820.45
1989,203385.61
1990,219062.6
1991,204555.25
1992,189279.94
1993,186893.39
1994,215669.89
1995,150860.31
1996,246300.22
1997,330578.5
1998,340177.88
1999,255235.7
2000,304753.38
2001,279179.44
2002,286465.56
2003,257539.28
2004,280827.66
2005,234940.06
2006,225858.44
2007,235316.38
2008,232930.2
2009,206455.2
2010,193369.5
2011,125654.73
2012,164630.42
2013,199523.81
2014,195093.08
2015,199891.89
