PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,PCA_39,PCA_40,PCA_41,PCA_42,PCA_43,PCA_44,PCA_45,PCA_46,PCA_47,PCA_48,PCA_49,PCA_50,PCA_51,SalePrice
-2.2051958474889006,-1.520910041564474,-3.1311179659245565,2.208864583268256,1.131513909564434,-0.6979463446431184,-0.6331687885646233,-0.8094574408698575,-0.26803723128024903,0.5347711210275785,-0.6629125319001665,0.9569432331378388,-0.28316602814166475,-0.003249278325443657,-0.36592212898062576,-0.13610690670676648,0.3167867407173079,1.133741765365632,0.8191441169203757,-0.0538169990649051,0.27424923861914435,0.04450664499187574,0.3676569567189264,0.058637264586269,0.043670450233697186,-0.04668760184039051,-0.10257187845107024,0.5752375633128199,-0.1478136827810768,-0.7102561751328886,0.3147510251405968,-0.45234048084525336,0.05137377929681333,0.03451672214884933,-0.22684141965970483,0.27190191345563614,-0.025305995381964107,0.16559319464195116,-0.05914025818743365,-0.35431147429820414,-0.17587321657203725,-0.11387791139250376,-0.1791794770185024,-0.08160636158793345,0.14355818363756223,-0.039001749736084244,0.14192834154064352,-0.22039548946619383,0.26521347907049914,0.06841761503092539,-0.2223854409059288,208500
-1.6087792476410672,-1.6765856827486745,1.7528218244075338,-0.9925157663763499,-0.006658198330546333,0.7309336510628951,0.9047692650028537,-0.3557612777922833,2.185158687287861,1.5882614064720182,2.3364947181135425,-2.451097650660359,1.635843167096201,1.9696682537337356,0.04410915507156752,-0.11614603425676633,-0.38381288902150723,-1.4111662426260112,-0.03773914257010857,0.040638868746941316,0.3980875306977016,0.04752883821542637,0.3684640772497616,0.011709496897962484,-0.9082688840022279,-0.2955267383394893,0.015425515186859513,-1.2593146219609206,0.31432940567979695,0.7942136295674836,1.4635975052062806,0.76470033287245,-0.843902258447688,-0.48040376130652795,0.4256616615560353,0.7404076833081524,-0.6630184588312482,0.3682184201497064,-0.41026295048576544,-0.8963231049792277,0.30730354153575523,-0.31622475052684823,-0.05276728842571057,0.6681565133038819,0.04986035352498444,0.432197064345203,-0.027056849860945763,0.7990008269709471,0.053782656891268474,0.2066737157848286,-0.2690883959736847,181500
-3.822355070426681,-0.30949862518181576,-0.8156969093648149,1.894391289866194,-0.2328348947497745,-0.8322082209773135,-0.27657821858400566,-0.48626916072425824,0.01610580679293366,0.18416514389353025,-0.3011482355692688,0.9104298368050218,-0.16550937056763435,0.022542469389840517,-0.43006149705643765,-0.3610807416227923,0.18523345109562953,0.7800307357444749,0.6452282832426367,-0.33130658356023074,0.7956599088452034,0.4150830163514601,0.4105251395144755,-0.5344204046614406,-0.07198886745436928,0.36127024106431777,0.23683695220140077,0.888358848212365,-0.17955063418627493,-0.7907665407873553,0.23324264230097302,-0.3466033902779847,0.2625040868870966,-0.29140449251162065,-0.2774641179704221,-0.03531761657157925,-0.3904313311369929,0.14770255271172641,0.4005598392410191,-0.07208468311708492,0.25445463816552866,-0.16753764848603797,-0.38309077328818414,-0.18075501491834542,0.19954502389385695,-0.09355736126289434,0.03681443296852518,-0.2618309535057837,0.1371411214940907,0.02342210698906815,-0.1567605734068978,223500
-0.5752018820680076,0.17073891661125346,2.1989303992854756,1.812770132422815,-1.3495500875970934,-1.0957326844750785,1.5211041753431096,-0.36565513493852736,0.32623357644170436,0.7770789724583494,-1.2864223245316049,-1.149255657888412,-2.107187749671009,-0.38002738623084337,-1.8849467608452353,0.6758170122582644,-1.040986058462634,-0.014797705584241568,0.5018535924853088,0.008133105280308918,-0.3935046854685949,-0.2805358156039768,0.543430318672519,0.07496432956710693,0.7805174270596366,1.0327668995076638,-0.5219997545126154,0.36646496423324393,0.9092083717910954,-0.011269880756049547,-0.6436489656842547,-0.4808727382708221,0.4309124283214711,-0.10492205543045165,0.7448553792810535,-0.5100420995921602,0.11747828303017654,0.33955240805849823,0.29963608465597175,0.4122149343221043,-0.04891116157840894,1.1757168560701883,-0.6823462672217052,-0.021014854854345802,-0.9234948581855126,0.03847551472943863,0.0582107907876358,-1.1457854064387125,1.1185471551834438,0.044887925966847576,0.6647099484561231,140000
-5.23065972494604,0.20262005383883291,-0.47733228097599395,1.735649140981421,1.3390100631938353,-0.863082169431179,0.02444831260925372,-0.1057027358284903,1.0947822513915768,-0.6034757622047247,0.5714727385022156,-0.15852868053895464,-0.12085931996330747,-0.6548792818082148,-0.5861548660536211,-0.08937102613903639,0.46900921253104627,0.48910703230883823,-0.10629567441094777,0.08669033738850278,-0.046152800798083815,-0.08582568754298385,0.7351134337484467,-0.5608336510778644,0.3861038572886085,0.9943217503548485,-0.03895971432645517,-0.17963054731586145,0.261988686523464,-0.42756131566467315,0.01658020740596351,-0.13622521408150617,-0.027318038980750636,-0.49972963573088475,0.18411921008063128,0.3507229630347711,-0.07635372550236394,-0.08954591431753976,-0.014368251639800529,-0.105073703025356,0.3491034942770105,0.06741611472551345,-0.2303461443637254,-0.08459672984965363,-0.08869321649372375,0.07406465437200535,-0.19198004479388722,-0.30821049976461784,0.008246423018306389,-0.09200713323986123,-0.042709577275223655,250000
-0.26298488307692924,-3.1293138405240732,-1.2480863142657523,1.4311708449520508,0.982498352387482,0.8261622243089074,0.049589475797239865,-1.8439590322195585,0.524528731325395,-2.1909554921576024,-1.1595758053968008,0.9886978901952753,-0.7338939359759741,0.3835518130665239,0.5905145779423329,-0.8561849202109318,0.08372008156450841,-0.6687068912249176,1.1542511008746856,-0.8304035640242154,0.14298178223112773,-1.3247393109954013,0.24904840069164685,-0.6609521521415992,1.1381045220079682,-0.756850184756062,0.04540188821728815,1.135908665682825,0.6853887862756827,-0.6891298105743839,0.8227616001269038,0.08618951218720532,-0.22870925511525678,0.3651381139644983,-0.41080536459374123,-0.11345307253195744,0.6573461856852485,-0.06254504723582692,0.030532844143874024,0.5686877600451967,0.37611421952612994,-0.3850165708910217,-0.5799268570441797,0.304427008000077,-0.6485572399201817,-0.08931163704069696,0.11133436138406301,-0.031197314264047066,-0.5973989807420866,-0.216694801742658,-0.5083832879380523,143000
-5.201235460279166,-1.227094334760262,-0.13257886598310817,-1.2802202666014184,-0.8952404076644525,-0.8870052481821571,0.783025106271937,0.3055766446893344,-0.6275414645404931,-0.4283967401622115,0.32327016415517795,-0.0039681112825003815,0.0319940306176718,0.8897489426582245,-0.12930559687367532,-0.24196588045398087,-0.0022689829580952643,0.582887017206201,-0.24235844215952854,0.44570824970256,-0.4612096104138307,0.12299426492586792,0.5525575535717328,0.16075153039628,-0.15101695910680263,0.6774950889297625,-0.14316870041634344,-0.04025300116564085,-0.1484981351141745,0.1440781974525712,0.6149727220518848,-0.718116328006569,-0.3096359500760021,0.2807891449894955,-0.3679749962955433,0.2208881056569913,-0.4014064837671116,-0.2970194087984865,-0.5418388655088464,-0.22690468568726635,-0.10692515824818709,-0.30681631823006095,0.08666891614998452,0.526476153609806,0.01871566706908955,-0.006736298333892337,-0.13785734558450782,0.1042273534198142,-0.4625778967835757,0.5291849634742484,0.4137225047089607,307000
-2.997198553839309,-0.5287646857289877,2.4292264076093426,2.3221294208041066,1.33232315287913,1.6863377207040255,0.42449379434248513,2.280421360406675,-0.5932766567154693,0.4021567171250881,-0.8488883995686004,0.47349725228292183,0.19392134130373107,-1.3332459846395346,-2.283756472028342,-0.2158360027725668,0.9305304896650096,1.111211206149985,0.1859457244581021,-0.37328922812724735,-1.2729181285602171,-0.4165401418609682,-0.36880504855266705,-0.9461467183821132,-1.005908534486381,-0.2229541209677901,0.42870581801290664,0.11989707194126045,0.5523146518912216,0.03350791283853405,0.6230391055416534,-0.2564618384212546,-0.464701014437379,0.32818796112345316,0.6153368221072614,-0.23788936373455277,-0.048993080331398084,0.8677556322346917,0.0019362061597179602,0.64635611788866,0.8902496244765179,0.3788577658486545,0.3520472462144114,0.4204366914618424,-0.21574218707259973,0.9105822612557007,-0.31062697079196094,0.7568832996556365,-0.3223169695038453,0.8156871972479537,-0.1512971877570039,200000
2.418626131746266,3.5583881126992174,1.6236463849502896,0.6842328973893281,-1.7469366476354005,-1.5562115912810266,0.768911353166795,2.027838547697502,-1.2977838618849638,-0.6166572797800879,-1.3672119755841172,-2.448838203078331,0.5981975145460293,-0.32554857845555313,-1.0128391341716858,0.018200901216472616,-0.8964555779128465,-1.0893083761405702,-0.04742485320352287,-0.18692826043251135,-0.30189977065797396,-1.730848500238152,-0.2395072105805087,-0.4840512640407947,0.5888696575538358,-0.20405014045127517,0.37258912744725114,-0.1214692583866389,-0.2717404317452649,0.19805010657704963,2.0147133095373384,-0.7807848802334505,-0.3496309358211351,0.3611338719324171,0.2960456654755393,0.06876259704880958,-0.4682427163282262,1.1038079771457194,-0.10522478497391892,0.45169448728130773,0.8911890484315627,1.3355050028477642,0.7836808235977301,-0.2008767252654179,-0.42236228238041496,-0.2004640772973574,0.11047909606499608,0.561315274875646,0.7744176235800564,-0.10799410667782225,-0.415706537339165,129900
0.20156645989147276,-2.505234495081198,1.8320609009281215,1.7902268517403948,-2.4583861037168098,-1.847939451496095,-0.5940568675005682,0.9058709097962623,0.11121049886097076,-0.4619948146833687,-1.9051703422261215,-1.4085874468390047,1.1264358788197528,0.18820150915965095,0.10643561479695242,1.485175531401918,-1.9645500248493064,-0.5817365118800844,-0.7568009927918817,-1.6486901002579766,0.8874893765825932,-0.7304217322700095,1.204959938325697,-1.8519740595267384,-0.6486287711214271,-1.458931655680601,-0.3527485103489427,-0.027288718176697004,-0.15886177505605084,0.1807647528530474,0.4202126173224718,-0.4935730197575573,0.5223719238760595,-0.3517025137702093,-0.003700592200699366,-0.23890515232549195,-0.17142583405178682,-0.05765712964741947,-0.6398416583211534,-0.5975707790791025,0.5574653073340912,-0.06868357599600877,0.5966383215078385,-0.6221496772891771,0.04038515295305932,0.7649610905519278,0.2234335787576324,0.6295826271813685,0.7690354702734713,0.6438874631049278,-0.22566154303214467,118000
