Id,SalePrice
1461,118713.35858539466
1462,150516.26103155766
1463,202585.68837813643
1464,201964.28285833632
1465,158907.70592470752
1466,187038.52522029178
1467,155599.7741767185
1468,179935.08686490302
1469,196735.87714966864
1470,132100.55592471815
1471,195635.19270260242
1472,102062.53685543074
1473,105446.68404856644
1474,152697.47253011682
1475,112094.35604733774
1476,299733.8574562536
1477,216546.67367639844
1478,300054.2540424544
1479,265426.5104525219
1480,582154.1764007935
1481,372358.5526664417
1482,195661.25677794812
1483,190594.03557553169
1484,169053.69400129744
1485,190343.74407252212
1486,197426.47738375212
1487,309556.57241286687
1488,191062.35963236273
1489,151868.81565951408
1490,244263.0469416474
1491,200919.33191774375
1492,97175.49466328284
1493,226446.92738989287
1494,261112.41347773295
1495,257944.1401882059
1496,251203.20376360405
1497,164350.98263628644
1498,166116.33155593125
1499,164708.57405089537
1500,160381.34016438635
1501,167179.62312282913
1502,153500.0832507991
1503,261469.87919965174
1504,235382.776183284
1505,239761.78737434253
1506,163609.8308547474
1507,239975.49001614048
1508,206543.6755018184
1509,151286.96064455964
1510,141011.94801727694
1511,139773.18466470673
1512,156193.78673054787
1513,125685.6297300585
1514,137105.10374797945
1515,198213.4817109148
1516,164087.5011627092
1517,204244.68545070168
1518,129372.28118286715
1519,211839.53698381825
1520,133662.16090504723
1521,120137.38842251603
1522,162789.97617892572
1523,97997.3176684274
1524,117542.3520932137
1525,120706.14773508649
1526,113282.47415310591
1527,96938.7160535162
1528,139413.45675758732
1529,141501.68101378108
1530,192643.76403440337
1531,157981.07576468025
1532,113611.25017801819
1533,132384.10167712325
1534,122178.417418188
1535,161255.8751608759
1536,117119.41700748802
1537,107483.41506930023
1538,153117.55406418414
1539,157130.27133786867
1540,112334.27718704035
1541,133738.76253575605
1542,141525.41782017975
1543,182227.03556658124
1544,106505.95026244823
1545,117504.15574091526
1546,148939.85549575332
1547,138891.14031992352
1548,126998.26867707357
1549,127083.1104471752
1550,140270.3459698879
1551,138446.8303196984
1552,158171.63375701496
1553,125625.17823679131
1554,117571.73478698797
1555,170745.72417082931
1556,92857.61297788958
1557,83004.06389812376
1558,109071.22985133289
1559,78109.9657079684
1560,150632.042718882
1561,135665.05008773773
1562,132049.59182177388
1563,132468.31977519614
1564,180058.93109100245
1565,159650.88349158718
1566,228190.69056101315
1567,75508.5167596154
1568,240772.533082994
1569,149013.7069017463
1570,153628.61728708213
1571,134515.5453257355
1572,144048.48361324213
1573,241455.46871239814
1574,127978.14891821306
1575,253585.44046102202
1576,258909.69254432165
1577,170676.51987505314
1578,127769.23316077558
1579,151824.82607014515
