Id,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,PCA_39,PCA_40,PCA_41,PCA_42,PCA_43,PCA_44,PCA_45,PCA_46,PCA_47,PCA_48,PCA_49,PCA_50,PCA_51,PCA_52,PCA_53,PCA_54,PCA_55,PCA_56,PCA_57,PCA_58,PCA_59,PCA_60,PCA_61,PCA_62,PCA_63,PCA_64,PCA_65,PCA_66,PCA_67,PCA_68,PCA_69,PCA_70,PCA_71,PCA_72,PCA_73,PCA_74,PCA_75,SalePrice
1,1.860919924613271,0.5748822713084797,-2.1474241628246573,-1.6602176123523833,-0.09447572247038358,-1.6151742634244384,-0.43976728128615994,-0.4279883472557199,-0.7400505316189674,0.023370266447288422,-0.1406839349251802,0.25618442066339825,0.5984341006505879,-0.15497226112007484,-1.200668304038213,-0.17948086642851852,-1.0847618958857395,-0.38135390351659915,0.12324056863507987,-0.90095061308143,0.3856226598043472,0.1443112738495891,0.00011875389103419577,-0.511624529971857,-0.1195676544865382,-0.21587885663321507,0.127937416546573,-0.627431002279061,-0.3094460952938959,-0.4253966650255426,0.21578550002581928,0.18767544828570715,0.3171504190429918,-0.24570813869187932,0.44809521865839874,0.3800429637779077,0.010702769077501286,0.12188382518743698,0.007650481828613703,-0.15723588821821718,-0.41809941429079145,0.27381874749800567,-0.1577495560279687,0.00423398510212438,0.21279852452259695,0.07617383920060015,0.20946680301333884,-0.05806984131869273,-0.1710104476936569,0.09162258425814797,-0.19716704867606835,0.09018265399520159,-0.18419693863415035,-0.3581278407147463,0.03282941886456464,-0.3279739510109899,0.1622172785346213,-0.016065916506989502,0.028340590458296518,0.12533886738536804,0.08381841125424094,0.02192656870858496,-0.01706980760110922,0.03097094469559446,-0.030084417296682528,-0.0030587374212507202,0.05061564438349175,-0.07640693899045906,0.021427921428460495,0.03385296743735607,-0.025722140085192628,0.024373387215399056,-0.017376549296529653,-0.06360430357643163,0.028968912485195415,208500
2,-0.16703524542706893,-1.2107856226568938,1.5474107203009033,-0.48272794940164676,-1.30940007648061,0.9112664180531049,-0.20703169148267353,-0.27005425934871446,3.466421787832425,-1.356700373099937,-1.443856922921084,0.5063726215530551,-0.7512644226691075,0.4786344827634975,-1.2367599624416248,-0.766796569397879,-0.023261779026499365,1.4211844427077818,-0.730697621687677,-0.40996416803729585,-0.1426235682528318,-0.7219055974317896,-0.6223530557251726,0.8362694136185201,-0.39959644946240125,0.7996995012380493,0.21792895709055343,-0.900108776120338,0.867971564322017,0.7315001445226527,-0.8308780593033905,0.5252262884147558,-0.49731755871844757,0.08527438085543985,0.2697304955293395,-0.41433531210850083,0.44104905570443054,-0.010247810452857078,0.23527097061772267,0.1889872469579955,-0.1482280450982737,0.37250366266706003,0.941325854344292,0.3332624428548508,-0.49184184385140417,0.1704755630927951,0.017324938415529248,0.016609005759137076,0.0009273159015106581,0.016390320429575524,-0.5740307595800591,-0.04123031379682176,0.002304398056567945,0.4309425630032912,-0.011084161049637059,0.013167518133549532,-0.10610731299974878,0.1745749010410262,0.38231820306371295,0.1056708803503748,0.17390012396256924,0.20867479431376862,0.04647984886932026,0.13966122646319631,-0.2672549170214247,-0.7130729808518554,0.2189995789009527,0.5950974071032553,0.4661965597715825,-0.1379636785280329,0.17397778849788612,-0.07915021158092941,0.13088323837817392,0.2073927365262562,0.005596291130693593,181500
3,2.093442514840695,0.44974619759346807,-1.7576337781180507,-1.189487533025501,-0.5230687146903505,-0.4131041699328858,-0.41363187378414656,0.5859656598413607,-0.7034523119325078,-0.31209416152172437,0.48681685493494553,-0.33514169367923524,0.11699084745139433,-0.023325135800098033,0.019696538020504147,0.13694070370278702,-0.05712679348501115,-0.8181453693238278,-0.8930390630479963,-0.14516287314399703,-0.6340079639570876,0.4252009980633105,0.17849803471959869,-0.40570032919599214,0.13123627968792925,-0.7703921013192333,-0.21734167017826353,-1.035976818138952,-0.1259299750876908,-0.17644224176826967,0.43197850890228073,0.20423109309817922,0.33991425686549964,-0.11569187965069462,0.14543896906039552,-0.07494882482108899,0.18281815556694583,0.11371605475858539,0.17560081012396853,-0.07917699932527819,-0.3410682228780539,-0.5687146568040977,-0.2037866142934402,0.08493626595676515,0.2713610583602105,0.0531284565195023,0.46683749407540903,0.17560783702837113,-0.2858565222744463,0.00042427199190460716,-0.18310382007353107,0.10824026651348098,0.020947507678624123,-0.3176623390320476,-0.001114794369322265,-0.4277513341587238,0.16536724662823196,-0.02167413054975696,-0.005571614983801132,0.04502482968796393,0.029613885004418403,-0.031421977205779696,-0.03525920569095648,0.004842948333295591,-0.0224329932798055,-0.06371685103224303,0.004190798463120176,-0.039395154243832636,0.021864387010123727,0.04419919199108161,-0.0748438112415983,-0.0325048898924997,0.000960263114509638,-0.07276941067886704,0.021491633681712988,223500
4,-0.5563269833860099,1.4573201458048177,0.6417477131016869,-0.22551605836203562,0.3526499318225203,-0.28124654878346733,2.0512440603652746,0.08732851749669049,-2.856484813604056,-1.5976565098743596,-0.7241750219641204,1.9293059520033835,-1.871721855135687,-1.6761300558970595,-0.13214318671936012,0.39281535765521475,-0.3711542145428825,1.0153186400749512,-0.4492427600075043,-1.2444095301729041,0.7725707684761597,-0.4031602938063582,-0.22119850324887474,0.8180230215872659,-0.14833590020112528,-1.106095239053871,-0.811645363835949,0.7106391271216087,-0.5478598041999531,0.7306743091116373,-0.7931329709001964,-0.003100939738489301,0.7782802541570403,-0.38732141564301087,0.37357232859008715,0.24123026197080705,-0.7266704455113844,0.544727647398282,-0.4413875641987054,-0.3396494889427516,0.09021074154936501,-0.08843348996281257,-0.8462598102891454,0.35875692725853653,0.4359284456116838,0.10598421066026333,0.21590202796725808,-0.9913758439722878,0.41066390083861193,-0.7038297430610556,-0.09087266695372637,0.3015241068082735,0.5237678745158019,0.28458058464661423,0.8093951478207948,-0.559662785326537,-0.49719621002159164,0.46712958934667453,-0.338067880072341,0.2905658557613206,0.22276186487736171,0.15321448575069682,0.1718040882254012,0.3764786066603227,0.3446548414629541,-0.1263943610883251,0.1476050060738186,-0.02161822428451023,0.07268052439920007,0.07513270601030815,0.43099341853459805,-0.10110890242924828,0.38834259785015873,0.10062940642309258,0.1859470607016325,140000
5,4.772580884539541,1.4638948692561438,-0.4298309278500297,-1.4120498116565063,-0.32575176040897746,-0.25259491477245616,-0.5440849185087436,0.8540723240265584,-0.3818479122730748,-1.021484296136342,0.4136622955695774,-0.7354091473766765,-0.6592496396635642,0.2471608193834153,-0.020400125290553156,0.44731490703901866,0.5622031657422929,-1.2774501773871294,-0.3509252506162336,0.8276587616136453,0.21069309714725293,0.07592611033457491,-0.032814837131668745,-0.23021634561545667,0.1421847685295723,-0.7797745243102961,-0.732370356395912,-0.4549280225698554,-0.43589788366663373,0.17891010797491466,0.11709415241080325,-0.021028679458188437,-0.07884786502264268,0.1227350833726374,0.40295622727528185,0.23943005739985082,0.4053386348103786,-0.027387366281225504,-0.0945125068825556,0.0010655654576234418,0.032292971438361864,0.08686965776403525,-0.09909492097812621,-0.049662438767649454,0.05195906214902462,-0.032925321523453045,-9.215252513752264e-05,-0.03166037241240934,0.06437752611344857,0.19648339616383215,-0.17865707633572736,0.08251609487091688,-0.01993621659955956,0.06187878544679775,0.0898070695424424,0.326817576860572,-0.2652384087903853,0.2461087888197969,0.23602485071693885,-0.294900135182427,-0.018186508626618778,0.021705993705217603,-0.18940802115513342,0.009437146433900973,-0.12937909033680972,-0.37206213177309994,0.24338508455518015,0.5025670078666281,0.2506793972420628,-0.2452271709327868,0.06769346974566183,-0.27703819693219817,0.1128311196768332,-0.29872549347137706,-0.23580324659030452,250000
6,-0.4019904122446959,-1.702032541403209,-0.913999585691587,-1.3331856987831856,-1.7802845419980875,-2.032606959346197,-1.6184491418459546,0.11155523479790179,1.427392119800015,-4.250080201705987,3.5089203034763647,0.24277504044948398,5.28613699958497,-5.594220695981244,4.536982756844905,1.9639911060304884,0.5350417329832737,0.5351691708551309,0.07855513987029733,0.41986068237079605,1.8874079481595565,-0.2772829136410459,1.1002818054230605,-0.9500946840844134,-0.6804467165812873,-0.2652349287876914,-0.024140642002331843,-0.7208404780423172,0.36791726150951404,-0.5465433652115904,0.4497947515972984,-0.2316388507005957,-0.4744183814288905,-0.3982094569767207,0.07613176952819205,0.46226166237209243,-0.3368235496343928,0.2915920127000816,0.1323076022194758,-0.005037910465074189,0.17387044820713965,0.08700652925781101,0.19591706059038624,-0.09217071717692127,0.6406621780190409,-0.034919840115558445,-0.8204656742560716,0.2030723551275499,0.05740304103080912,-0.09126683164585235,0.15383204974393774,-0.47590214463113084,0.3253566237763283,0.11447667768078824,0.5425914136938457,0.2789687792816662,0.17232649615541085,-0.2965187699114755,0.009979880287498157,0.5802201158980863,-0.2951165708301107,-0.18453595345557441,-0.9612355335148757,0.21171380903762058,-0.10935168127632376,0.1278626832345291,0.35996411696991143,0.211598564664719,-0.20807746053899043,-0.009973909135580234,0.15127496475808858,-0.046022431388778776,0.1382725987625033,-0.18931259337369322,0.35122886286831345,143000
7,3.4708906512713287,-2.569010073686583,0.3438528331756561,-0.4599937916227159,0.7764062632913352,-0.13170511926336304,0.77829365901268,0.6535417342287271,0.35442019023286797,-0.6946174848923373,0.07680573582029514,-0.7044105774812871,0.07389463211672231,1.1229505832223912,-0.07147467548816272,-0.21127818771881846,-0.16800591595468437,-0.28305325815918625,-0.5459299321300549,-0.5978324950907749,0.5094582543427352,-0.2220644852206629,-0.5352880518604698,-0.1391843408215753,-0.6452373369008882,-0.07171968956929044,0.21718592586181754,-0.2940770060264504,-0.0873743532026669,-0.14499888718835915,-0.21854726326266388,-0.10009226866404985,-0.3407421111585432,0.7933947331926094,-0.1324031717489875,0.19094233295698224,-0.11919318827791704,-0.020741560508502833,-0.2536285939704552,0.29076356779133056,0.1436227851395198,0.05161253274468081,0.390599014717817,-0.34165078929124965,0.004027540884357574,-0.06100037277835459,0.1895970550010615,-0.07348627569689034,-0.06758539540769125,0.42232797263300076,0.5324529766358641,0.07451794759680849,0.6629800840663964,0.18717708663135296,-0.04678464351299027,-0.1639570810872751,-0.044649783313962854,-0.04416846658718477,0.028615345525770795,-0.021088540839114427,0.024806081240914702,0.0691835525539116,0.004271237453167394,-0.22163077653997804,-0.12186374960879967,0.2221446578446598,-0.058975065279484366,-0.008941520492466541,-0.09744524777819326,0.01834086985635242,0.10085044210518503,0.01005570986585553,-0.08245906544905485,-0.04507293415609223,0.14118412177144699,307000
8,1.97919071560349,1.6332591948829325,1.4541418501190577,-2.544347847492276,-0.465638890589025,0.6072361759983613,1.4574323213242324,-0.04981285323737607,-1.3395255444564158,-1.1092394059623278,0.7664347850842252,-0.33912316121162117,-0.8080709948132393,0.16730240121767545,1.374427121464697,0.5846194993751932,-1.5559367193759692,-0.44834846165520914,-1.2793725539177414,2.1879804679036594,0.01409197086852683,0.2959823367929346,-0.32714383211910847,2.584887814297609,-0.3809978851035473,-0.42205788008698636,0.22810635491996484,-0.51831232001982,-0.1521657938848948,0.6989896723496571,-0.7734441100384241,-0.31808125706058177,0.43939326241048726,-0.7302906715808082,-0.5359010088533093,-0.06023077213648737,-0.026435125702927522,-0.037779098726770544,-0.2342965645119823,-0.0064427192622576795,0.3074867487927064,0.12500981722580606,0.8945171036527804,-0.046816407139803604,-0.37675074901154965,0.3214241967043406,-0.040374904740264596,-0.11084231236183856,-0.3058454960356539,-0.2005113157473492,-0.016941494205601024,-0.3182861609732393,0.7484529606597832,0.11651119280985234,-0.09193358973502685,-0.5218866466103749,0.2108425635825104,-0.36129836371540985,-0.18061949875779854,0.4191881610997433,-0.15406227084453458,0.1670756018567439,-1.0410085121321087,0.11889077573119006,0.16690954956059276,0.6669815624507751,-0.22074664101800673,0.14891431078225678,-0.024119252606317962,0.05312571657207968,-0.13684844959038708,-0.06854599672433007,0.02468499314492253,-0.1532609570792909,-0.15483939695354051,200000
9,-1.4287308610697664,3.0206761924655963,1.3138709824396426,1.4380077517516432,3.0974949781076897,0.6612684382077315,1.1017615665462563,-1.1536112035812556,-1.2331330505999545,-0.6115592847893282,-0.1390203517087351,1.0132171628626212,-1.7872429070725062,-1.0450723353709233,1.4975839276137626,-0.404395040674381,0.2544963282158502,1.5739293670039485,-0.9855410993481839,-0.034196207830978126,-0.6824292868022965,-0.15546950497486034,0.06908960850145668,-0.03601750154865917,-2.659880233399529,-0.41188597981174546,1.0254895039936347,-1.2942937944760526,-0.18594565811287073,0.04374265340688185,-1.835647108380481,0.465477844863861,0.9877788355089016,-0.3702630772098578,-0.8716970548786791,0.42081437599831,0.21266405843623853,0.36323610968798786,-0.28024993449289465,0.44274563466460765,-0.702687010283578,-0.20427172344718733,0.09071873935413853,0.31369912418579854,-0.1543384799307127,-0.5603121512052721,-0.7480699957489301,0.34034747274912286,0.40470402097494546,-0.1798165030841897,-0.04621825242809819,0.7609322579535465,-0.04686949764329358,-0.5252651944432783,0.4891262640187238,-0.15944351557629355,0.20723383129660009,0.03139670659075664,0.39089146462895347,0.05183477488603695,-0.6258404312434716,0.02021133894218719,0.28197180677202666,0.16824677157145218,0.03963302093096172,0.7026312266216033,0.6132064936275047,-0.20858779597366459,-0.05818817971802308,0.026431663565112444,-0.16510820473210155,0.12005157707171543,0.56927020510646,-0.13224090302821037,-0.24343978516518203,129900
10,-3.3915151741321306,-0.001031618265426563,0.4544602042410853,-2.0430402862478516,4.3953138248165535,0.543490251074514,-0.02982182911517589,-1.2193322198815568,0.03838123242709588,0.35793368833593303,0.4600497690518821,0.4313384754490544,0.16227994033076074,-0.2660335886641817,0.7775861588351586,-0.9984908926022107,0.07905217766420919,2.6804182814370128,0.4716386779864124,-0.5220111137459267,-2.466268679146439,0.27155898240337906,0.7095667707960241,0.28442334318839857,-0.9918276863340122,-0.25387414481164194,-1.133665821464699,-0.9519423589177417,-0.06103199133915345,0.844219152820414,-1.4126069344074617,0.5286934804188129,-0.6939318698580342,0.42516539239596696,0.2819280725609297,0.18427981197068943,0.7391715254444124,-0.17400780836035415,0.40600149509155525,-0.8058009983364846,0.22934190417019545,-0.06452921107053854,0.5827016865559482,0.9813333319734008,0.674781581023789,-0.21645321468509324,0.027469884715255966,0.2505121403589023,-0.2075386264000579,-0.10007524781420955,-0.19800198625275267,0.02770520746784013,0.16831107694000694,0.19468867159251083,-0.06657062282028858,-0.3518643233977334,-0.4633284692408342,-0.06124703612226543,-0.5443025028303379,0.9498799253571879,-0.3604436204439353,-0.02405413430005302,0.2911235620085608,-0.22532143314852537,0.40426108721176174,0.25270338373923723,-0.14421433379359816,-0.35960170110639694,-0.5561491643893814,-0.42830553366009144,-0.11574168237269616,0.07493191067849121,0.3084405061633092,0.1887941587662289,-0.6021373079599908,118000
