Id,SalePrice
1461,130098.27823014528
1462,201877.54464292384
1463,191749.12651621076
1464,203883.32165898255
1465,194530.05517551114
1466,172015.29971571296
1467,182364.24949652667
1468,154728.01602188442
1469,225365.3522061913
1470,122665.52289989279
1471,215735.28709777305
1472,96121.36280679131
1473,85360.128816516
1474,167890.8662095266
1475,110686.81346368864
1476,313922.25216217886
1477,232723.14715616143
1478,273952.96530059667
1479,271343.570293766
1480,422862.1961762208
1481,310388.48625787336
1482,207531.86335967327
1483,194619.9478755817
1484,172533.96070540734
1485,191841.28879733055
1486,203443.82777478333
1487,301175.12792509
1488,228999.0566264775
1489,182652.64983998548
1490,236572.13909217098
1491,210613.71068190096
1492,107086.69925770641
1493,218642.11334125084
1494,280032.7214043522
1495,291374.0702294854
1496,241584.61252176878
1497,180668.88162485094
1498,171239.30073427447
1499,161969.3468906336
1500,152867.86875087675
1501,176362.69035575437
1502,155953.00539388898
1503,295117.9898206399
1504,239978.77540146268
1505,223295.71137778298
1506,204265.425080527
1507,262547.8027139617
1508,219210.70965571894
1509,173544.86710831893
1510,151550.29952941978
1511,160424.1529475257
1512,203816.17739928712
1513,143875.51384893173
1514,174547.0893654167
1515,233161.96945739584
1516,185061.74808012825
1517,200017.07448468546
1518,134952.73362358677
1519,230139.10112092033
1520,132782.81935125907
1521,144108.66089354508
1522,197585.29799936156
1523,99600.52409109435
1524,124411.35775814072
1525,132913.0091029642
1526,123506.55804995504
1527,97406.8631161066
1528,154683.86598184443
1529,159125.80125961994
1530,219249.90086488833
1531,131004.25541194653
1532,130133.44235210223
1533,173318.20259620913
1534,122375.56674894261
1535,173763.96295529057
1536,115671.23066911005
1537,53581.35605456766
1538,206745.04586443675
1539,243299.16339358088
1540,114106.79755049723
1541,164635.23005619898
1542,155307.0143123888
1543,213955.19310772745
1544,105195.70301518143
1545,127246.2677847732
1546,142293.1191301684
1547,162930.40548404783
1548,154505.75911089915
1549,134889.21164569436
1550,143438.53565584176
1551,154045.31847172632
1552,153216.810840619
1553,185896.11814557938
1554,126412.63310804378
1555,194630.45112708982
1556,119863.41005313641
1557,118271.8438336232
1558,105000.26009878074
1559,88438.75093531107
1560,157939.83441260885
1561,127320.00599792044
1562,127054.05707534615
1563,120885.62460070138
1564,179447.79648741105
1565,142415.98013179615
1566,279708.5211378468
1567,75942.46753602344
1568,244388.42224985687
1569,123596.56096917807
1570,147439.51821528864
1571,124841.19311591671
1572,161517.56603129074
1573,276944.2227179387
1574,134358.12043448153
1575,271340.179596366
1576,269342.57202416746
1577,184404.1644219777
1578,150028.7303653096
1579,160042.88672913538
1580,189249.97520878343
1581,176026.92450090928
1582,133213.88373633422
1583,307953.8644042025
1584,224274.96662548397
1585,153680.3985568531
1586,56394.81113257122
1587,92350.86740222822
1588,181685.573724281
1589,105459.69369515344
1590,145066.92837477455
1591,87013.72370906622
1592,127264.55200911399
1593,130598.22341227485
1594,144370.2086901187
1595,122400.13813686356
1596,246329.37143538136
1597,179508.201155701
1598,212827.18461286993
1599,209508.15173843468
1600,195238.39265001158
1601,55728.85580879208
1602,124831.97959945272
1603,84913.01983210619
1604,263943.64696697646
1605,259656.5898359149
1606,194869.63003573465
1607,175611.75331672013
1608,216418.3772307322
1609,182661.16806954483
1610,129851.67714402042
1611,144831.6267423409
1612,174427.23673391965
1613,147175.9946836137
1614,138912.47275775066
1615,93170.61552300674
1616,59884.74657850449
1617,80632.17268726119
1618,111903.55945635952
1619,158362.08139526448
1620,174356.42443490858
1621,137648.71173497583
1622,145981.0976242099
1623,284533.6763176429
1624,236716.2365649792
1625,142758.74264283414
1626,179599.759998514
1627,199283.287897036
1628,287094.20553227566
1629,170198.29497738794
1630,340640.1940909368
1631,207879.70139201474
1632,241643.56140779014
1633,175198.02366312474
1634,191273.51121877864
1635,179415.18847749158
1636,152483.22043404993
1637,206602.04419136484
1638,210713.366499279
1639,192494.7792690462
1640,266980.99307749176
1641,188196.4062857099
1642,237713.1800277895
1643,215901.38120282508
1644,227658.32317515335
1645,244001.909958231
1646,176507.72394724085
1647,181489.59030305364
1648,129291.92269837784
1649,144012.2172108219
1650,118080.50547627309
1651,114199.98316321401
1652,96923.43529657712
1653,101917.22077735001
1654,153954.08228071476
1655,151766.6367385384
1656,147528.10891569752
1657,149517.9129867885
1658,158469.8114469087
1659,117521.63428899071
1660,148968.30570703326
1661,392393.1698351664
1662,335951.4280609592
1663,343314.60624627996
1664,452678.01965143834
1665,281592.7698104029
1666,329277.1099138378
1667,352799.71518951154
1668,312602.42386324785
1669,283046.51604086556
1670,322428.28262295085
1671,262064.75493019482
1672,379705.22716798855
1673,273407.13897828315
1674,232690.11562467768
1675,205739.74456378142
1676,205154.93745942705
1677,217818.14594332976
1678,429289.5247141925
1679,363479.51036957104
1680,292949.42020004935
1681,237147.1969460186
1682,304947.5240787412
1683,182146.5658267058
1684,176099.67863309293
1685,186508.3211963383
1686,181283.00047580525
1687,177235.42144697817
1688,198123.21599849992
1689,207952.57789177494
1690,202718.4374910877
1691,191812.24198079586
1692,257426.1700530881
1693,185522.22131285345
1694,177553.21028824005
1695,150554.88911676858
1696,285788.77896841883
1697,157291.44116684282
1698,332925.86844613147
1699,301641.3688930341
1700,251141.12617754735
1701,267146.9459209853
1702,244852.39783663035
1703,241449.94812046993
1704,279944.62925754365
1705,239112.30595544074
1706,410881.63764747244
1707,197325.36933962992
1708,190523.2823625621
1709,256393.88922394806
1710,213358.557062035
1711,242835.13535420678
1712,233200.3726298111
1713,268073.4017872202
1714,227858.4842350944
1715,209312.3710598372
1716,187851.2280436869
1717,166777.04346768174
1718,139976.33474093446
1719,227012.85602186987
1720,258678.46131925116
1721,178785.83877325972
1722,134093.50792641682
1723,162595.2273469196
1724,203232.1276260417
1725,248242.48276604398
1726,188866.678295786
1727,165717.03392224916
1728,195431.1015980517
1729,174414.55873317138
1730,161197.11554290756
1731,123115.91191591843
1732,124383.24167876327
1733,116876.05027553416
1734,124492.78378173076
1735,148376.1200240503
1736,106712.50703382031
1737,347761.3878760899
1738,251257.81566118193
1739,262585.7722780396
1740,194143.06669264
1741,184203.9456496044
1742,177111.82385443978
1743,183745.30168649173
1744,321517.49035568774
1745,245815.3041525844
1746,217825.3686619934
1747,246956.71453556942
1748,228056.11463911142
1749,172519.85967024733
1750,165251.81204938891
1751,257741.7700100926
1752,119350.5905903776
1753,161289.59741143725
1754,220175.72729419736
1755,187961.4946015574
1756,137722.17983719613
1757,119512.93874818817
1758,148233.53048974238
1759,178524.1047638089
1760,177775.322774514
1761,179398.70686073162
1762,187683.3053097059
1763,205645.6417474484
1764,114566.13240129387
1765,218251.40935423275
1766,218537.4997189719
1767,259674.20044607998
1768,166300.75134399664
1769,199345.04813435994
1770,181046.93145106226
1771,128397.5876270753
1772,150089.3047557414
1773,127521.10604807218
1774,151663.91110470792
1775,156485.99473143407
1776,130525.67837096992
1777,110399.82936240168
1778,172072.0619939071
1779,121167.1666174049
1780,203425.20395005206
1781,139053.74443271663
1782,63968.06492634851
1783,138871.761797854
1784,102021.53300404058
1785,142976.48778339388
1786,160967.7662863519
1787,193538.58070226494
1788,28247.11140229492
1789,124862.0502273428
1790,69251.98969174318
1791,202284.8549988798
1792,180720.00551469886
1793,156447.490261056
1794,192404.14053518287
1795,152182.56295492625
1796,130215.45041665308
1797,150012.14874433348
1798,112793.84735468087
1799,106265.60668688775
1800,121002.80132676353
1801,118398.46660936596
1802,142946.4473555399
1803,155508.1347804744
